Date,Black,White,ResultCode,GameKey,BlackFirstAppearance,WhiteFirstAppearance,BlackStartRating,WhiteStartRating,Gb_Before,Gw_Before,Kb,Kw,Rb_Before,Rw_Before,ExpectedBlack,ExpectedWhite,Rb_After,Rw_After,Gb_After,Gw_After
2024-04-25,Jian Jingting,Huang Shiyuan,B+R,2024-04-25|Jian Jingting|Huang Shiyuan|B+R,FALSE,FALSE,3000,3000,103,51,20,40,3178.487765111694,3045.2873594058447,0.68282028714243,0.31717971285756996,3184.8313593688454,3032.600170891542,104,52
2024-04-25,Kataoka Satoshi,Takeshita Ryoya,B+7.5,2024-04-25|Kataoka Satoshi|Takeshita Ryoya|B+7.5,FALSE,FALSE,3000,3000,10,17,40,40,3011.2138043034706,3039.319831247369,0.45964017710131305,0.540359822898687,3032.828197219418,3017.7054383314216,11,18
2024-04-25,Kim Myounghoon,Jiang Qirun,W+4.5,2024-04-25|Kim Myounghoon|Jiang Qirun|W+4.5,FALSE,FALSE,3000,3000,99,35,40,40,3142.6937925432694,3090.2182667745087,0.5749493003386558,0.42505069966134423,3119.6958205297233,3113.216238788055,100,36
2024-04-25,Koike Yoshihiro,Ogaki Yusaku,B+R,2024-04-25|Koike Yoshihiro|Ogaki Yusaku|B+R,FALSE,FALSE,3000,3000,38,14,40,40,3066.0820689059183,3015.7774774274144,0.5718924514580123,0.42810754854198774,3083.206370847598,2998.6531754857347,39,15
2024-04-25,Li Weiqing,Kang Dongyun,W+R,2024-04-25|Li Weiqing|Kang Dongyun|W+R,FALSE,FALSE,3000,3000,71,90,40,40,3160.737801275389,3165.5634019792083,0.4930558488723872,0.5069441511276128,3141.0155673204936,3185.2856359341035,72,91
2024-04-25,Li Xuanhao,Park Junghwan,W+0.5,2024-04-25|Li Xuanhao|Park Junghwan|W+0.5,FALSE,FALSE,3000,3000,71,143,40,20,3267.540378118041,3299.2959184779575,0.4544269378242709,0.5455730621757291,3249.3633006050704,3308.384457234443,72,144
2024-04-25,Lin Junyan,Zhang Tao,W+R,2024-04-25|Lin Junyan|Zhang Tao|W+R,FALSE,FALSE,3000,3000,99,40,40,40,3237.9283831414396,3071.878432213088,0.722292214015255,0.277707785984745,3209.036694580829,3100.7701207736986,100,41
2024-04-25,Miura Taro,Kim Sujun,B+R,2024-04-25|Miura Taro|Kim Sujun|B+R,FALSE,FALSE,3000,3000,23,10,40,40,3125.7611859501008,2924.3678780353434,0.7612078739630672,0.23879212603693278,3135.312870991578,2914.816192993866,24,11
2024-04-25,Muramatsu Hiroki,Obuchi Kotaro,W+R,2024-04-25|Muramatsu Hiroki|Obuchi Kotaro|W+R,FALSE,FALSE,3000,3000,17,6,40,40,3071.593045502693,2998.3807323748224,0.6038287232328103,0.39617127676718966,3047.4398965733803,3022.533881304135,18,7
2024-04-25,Numadate Sakiya,Terayama Rei,W+2.5,2024-04-25|Numadate Sakiya|Terayama Rei|W+2.5,FALSE,FALSE,3000,3000,12,10,40,40,2909.1170509676394,3006.8735605541256,0.3629156319608754,0.6370843680391246,2894.6004256892043,3021.3901858325607,13,11
2024-04-25,Ogaki Yusaku,Chang Rueijie,B+R,2024-04-25|Ogaki Yusaku|Chang Rueijie|B+R,FALSE,FALSE,3000,3000,15,32,40,40,2998.6531754857347,3058.9771775709514,0.41404875111508666,0.5859512488849133,3022.091225441131,3035.539127615555,16,33
2024-04-25,Seki Kotaro,Hsu Chiayuan,W+R,2024-04-25|Seki Kotaro|Hsu Chiayuan|W+R,FALSE,FALSE,3000,3000,64,67,40,40,3115.3666408591425,3152.176294508143,0.44722396763488,0.5527760323651201,3097.4776821537475,3170.065253213538,65,68
2024-04-25,Seol Hyunjun,Ke Jie,W+R,2024-04-25|Seol Hyunjun|Ke Jie|W+R,FALSE,FALSE,3000,3000,74,119,40,20,3183.4502632633234,3293.578390473115,0.34661577636864277,0.6533842236313572,3169.585632208578,3300.510706000488,75,120
2024-04-25,Shibano Toramaru,Xie Ke,W+R,2024-04-25|Shibano Toramaru|Xie Ke|W+R,FALSE,FALSE,3000,3000,93,58,40,40,3288.873751548516,3142.306460697034,0.6992458298215082,0.3007541701784918,3260.9039183556556,3170.276293889894,94,59
2024-04-25,Shin Jinseo,Zhao Chenyu,B+R,2024-04-25|Shin Jinseo|Zhao Chenyu|B+R,FALSE,FALSE,3000,3000,159,79,20,40,3450.5765004111367,3205.1556855624985,0.8042002377815255,0.1957997622184745,3454.4924956555064,3197.3236950737596,160,80
2024-04-25,So Yokoku,Shida Tatsuya,W+R,2024-04-25|So Yokoku|Shida Tatsuya|W+R,FALSE,FALSE,3000,3000,27,45,40,40,3040.566590628697,3112.5101870451913,0.3979196921826935,0.6020803078173065,3024.6498029413897,3128.426974732499,28,46
2024-04-25,Tan Xiao,Lai Junfu,W+R,2024-04-25|Tan Xiao|Lai Junfu|W+R,FALSE,FALSE,3000,3000,63,118,40,20,3151.4585072080176,3306.8722607063837,0.2901545660853404,0.7098454339146596,3139.852324564604,3312.6753520280904,64,119
2024-04-25,Ueno Risa,Wang Jingyi,B+R,2024-04-25|Ueno Risa|Wang Jingyi|B+R,FALSE,FALSE,3000,3000,75,5,40,40,3141.698448363378,3018.156576780005,0.6706583499095029,0.3293416500904971,3154.8721143669977,3004.982910776385,76,6
2024-04-25,Xie Erhao,Ueno Asami,W+R,2024-04-25|Xie Erhao|Ueno Asami|W+R,FALSE,FALSE,3000,3000,76,81,40,40,3149.3554452373505,3168.2549221508616,0.47282826184724114,0.5271717381527589,3130.4423147634607,3187.1680526247515,77,82
2024-04-25,Xu Jiayang,Yang Dingxin,W+0.5,2024-04-25|Xu Jiayang|Yang Dingxin|W+0.5,FALSE,FALSE,3000,3000,69,82,40,40,3185.819449935099,3244.8987044222663,0.4157882159349263,0.5842117840650737,3169.187921297702,3261.5302330596633,70,83
2024-04-25,Yoshida Mika,Tanemura Sayuri,B+R,2024-04-25|Yoshida Mika|Tanemura Sayuri|B+R,FALSE,FALSE,3000,3000,5,2,40,40,2908.5663831196675,3036.750691726091,0.32346610978908064,0.6765338902109194,2935.6277387281043,3009.6893361176544,6,3
2024-04-25,Zheng Zaixiang,Weon Seongjin,W+R,2024-04-25|Zheng Zaixiang|Weon Seongjin|W+R,FALSE,FALSE,3000,3000,13,90,40,40,3062.5688442928836,3103.211113859254,0.441776404221002,0.558223595778998,3044.8977881240435,3120.882170028094,14,91
2024-04-26,Chen Qirui,Jian Jingting,B+R,2024-04-26|Chen Qirui|Jian Jingting|B+R,FALSE,FALSE,3000,3000,114,104,20,20,3225.1840176409382,3184.8313593688454,0.5578124233791361,0.44218757662086394,3234.0277691733554,3175.987607836428,115,105
2024-04-26,Choi Jeong,Park Sangjin,W+R,2024-04-26|Choi Jeong|Park Sangjin|W+R,FALSE,FALSE,3000,3000,112,29,20,40,3239.0093236902862,3004.4250258254406,0.7941910549250704,0.20580894507492964,3223.125502591785,3036.1926680224433,113,30
2024-04-26,Kang Dajeong,Kim Hyemin,W+R,2024-04-26|Kang Dajeong|Kim Hyemin|W+R,FALSE,FALSE,3000,3000,16,34,40,40,2943.2497218235785,3024.5397895532137,0.38510316522006655,0.6148968347799335,2927.845595214776,3039.943916162016,17,35
2024-04-26,Kim Seungjin,Ju Hyunwoo,B+R,2024-04-26|Kim Seungjin|Ju Hyunwoo|B+R,FALSE,FALSE,3000,3000,39,2,40,40,3076.297347711609,2997.8929175447906,0.6109559250314297,0.3890440749685703,3091.8591107103516,2982.331154546048,40,3
2024-04-26,Lee Seongjae,Yoo Changhyuk,B+R,2024-04-26|Lee Seongjae|Yoo Changhyuk|B+R,FALSE,FALSE,3000,3000,5,35,40,40,3017.0544424978975,3233.0628556551937,0.223837010603264,0.776162989396736,3048.100962073767,3202.0163360793244,6,36
2024-04-26,Lin Yancheng,Xu Jingen,W+R,2024-04-26|Lin Yancheng|Xu Jingen|W+R,FALSE,FALSE,3000,3000,58,126,40,20,3122.4067290178227,3243.064805467782,0.33301862104246943,0.6669813789575305,3109.085984176124,3249.7251778886316,59,127
2024-04-27,Byun Sangil,Jiang Qirun,B+5.5,2024-04-27|Byun Sangil|Jiang Qirun|B+5.5,FALSE,FALSE,3000,3000,143,36,20,40,3236.466256357456,3113.216238788055,0.6702871620226761,0.32971283797732387,3243.0605131170028,3100.027725268962,144,37
2024-04-27,Fan Tingyu,Iyama Yuta,W+R,2024-04-27|Fan Tingyu|Iyama Yuta|W+R,FALSE,FALSE,3000,3000,76,94,40,40,3239.162334675933,3258.8789187102493,0.47165597487997074,0.5283440251200293,3220.296095680734,3277.745157705448,77,95
2024-04-27,Kang Dongyun,Ke Jie,B+3.5,2024-04-27|Kang Dongyun|Ke Jie|B+3.5,FALSE,FALSE,3000,3000,91,120,40,20,3185.2856359341035,3300.510706000488,0.3400012108017658,0.6599987891982342,3211.685587502033,3287.310730216523,92,121
2024-04-27,Lai Junfu,Ding Hao,W+R,2024-04-27|Lai Junfu|Ding Hao|W+R,FALSE,FALSE,3000,3000,119,94,20,40,3312.6753520280904,3223.166140210785,0.6260378964937174,0.37396210350628256,3300.154594098216,3248.207656070534,120,95
2024-04-27,Ueno Asami,Gu Zihao,W+R,2024-04-27|Ueno Asami|Gu Zihao|W+R,FALSE,FALSE,3000,3000,82,97,40,40,3187.1680526247515,3216.3672120636197,0.4580776850358015,0.5419223149641985,3168.8449452233194,3234.6903194650517,83,98
2024-04-27,Weon Seongjin,Yang Dingxin,W+2.5,2024-04-27|Weon Seongjin|Yang Dingxin|W+2.5,FALSE,FALSE,3000,3000,91,83,40,40,3120.882170028094,3261.5302330596633,0.3079682094182799,0.6920317905817202,3108.563441651363,3273.8489614363943,92,84
2024-04-27,Xie Ke,Park Junghwan,W+0.5,2024-04-27|Xie Ke|Park Junghwan|W+0.5,FALSE,FALSE,3000,3000,59,144,40,20,3170.276293889894,3308.384457234443,0.31109297545722764,0.6889070245427724,3157.832574871605,3314.6063167435873,60,145
2024-04-27,Zhang Tao,Shin Jinseo,W+R,2024-04-27|Zhang Tao|Shin Jinseo|W+R,FALSE,FALSE,3000,3000,41,160,40,20,3100.7701207736986,3454.4924956555064,0.11545529373258838,0.8845447062674117,3096.151909024395,3456.801601530158,42,161
2024-04-28,Otake Yu,Kumaki Teruya,B+R,2024-04-28|Otake Yu|Kumaki Teruya|B+R,FALSE,FALSE,3000,3000,30,12,40,40,2923.895605968931,2990.2926050552633,0.4055935365112283,0.5944064634887717,2947.6718645084816,2966.5163465157125,31,13
2024-04-29,Chang Fukang,Fujisawa Rina,W+R,2024-04-29|Chang Fukang|Fujisawa Rina|W+R,FALSE,FALSE,3000,3000,10,92,40,40,2949.692676520119,3214.423438679279,0.17888606711398441,0.8211139328860155,2942.5372338355596,3221.5788813638387,11,93
2024-04-29,Im Sanggyu,An Sungjoon,W+R,2024-04-29|Im Sanggyu|An Sungjoon|W+R,FALSE,FALSE,3000,3000,6,76,40,40,2983.2900811151244,3122.3205367569717,0.3099562941259233,0.6900437058740767,2970.8918293500874,3134.7187885220087,7,77
2024-04-29,Li Xuanhao,Dang Yifei,B+R,2024-04-29|Li Xuanhao|Dang Yifei|B+R,FALSE,FALSE,3000,3000,72,96,40,40,3249.3633006050704,3201.1712775303877,0.5689125065801331,0.43108749341986685,3266.606800341865,3183.927777793593,73,97
2024-04-29,Mukai Chiaki,Kato Tomoko,B+R,2024-04-29|Mukai Chiaki|Kato Tomoko|B+R,FALSE,FALSE,3000,3000,15,4,40,40,3017.499068613534,2995.0493256275986,0.5322628886924542,0.4677371113075458,3036.2085530658355,2976.339841175297,16,5
2024-04-30,Dang Yifei,Li Xuanhao,W+R,2024-04-30|Dang Yifei|Li Xuanhao|W+R,FALSE,FALSE,3000,3000,97,73,40,40,3183.927777793593,3266.606800341865,0.38321159674604344,0.6167884032539566,3168.599313923751,3281.935264211707,98,74
2024-04-30,Nakamura Sumire,Park Minkyu,B+1.5,2024-04-30|Nakamura Sumire|Park Minkyu|B+1.5,FALSE,FALSE,3000,3000,84,50,40,40,3000.93292201968,3030.874016891107,0.4570176515911066,0.5429823484088934,3022.652215956036,3009.1547229547514,85,51
2024-04-30,Shibano Toramaru,Iyama Yuta,W+R,2024-04-30|Shibano Toramaru|Iyama Yuta|W+R,FALSE,FALSE,3000,3000,94,95,40,40,3260.9039183556556,3277.745157705448,0.4757824727685106,0.5242175272314894,3241.872619444915,3296.7764566161886,95,96
2024-05-01,Lee Changseok,Park Junghwan,B+R,2024-05-01|Lee Changseok|Park Junghwan|B+R,FALSE,FALSE,3000,3000,70,145,40,20,3130.0892552641067,3314.6063167435873,0.2568958255850741,0.7431041744149258,3159.813422240704,3299.7442332552887,71,146
2024-05-01,Nakano Yasuhiro,Kurahashi Masayuki,B+0.5,2024-05-01|Nakano Yasuhiro|Kurahashi Masayuki|B+0.5,FALSE,FALSE,3000,3000,8,14,40,40,2964.2802399076177,3018.8945486024995,0.4220447158018424,0.5779552841981577,2987.398451275544,2995.776337234573,9,15
2024-05-01,Okawa Takuya,Abe Yoshiki,W+R,2024-05-01|Okawa Takuya|Abe Yoshiki|W+R,FALSE,FALSE,3000,3000,18,9,40,40,2989.1093990686677,3050.022350549264,0.4132264711833651,0.5867735288166349,2972.5803402213332,3066.5514093965985,19,10
2024-05-01,Park Jiyoung,Nakamura Sumire,W+R,2024-05-01|Park Jiyoung|Nakamura Sumire|W+R,FALSE,FALSE,3000,3000,2,85,40,40,2995.26894237694,3022.652215956036,0.4606736977519432,0.5393263022480568,2976.841994466862,3041.0791638661135,3,86
2024-05-02,Byun Sangil,Shin Minjun,W+R,2024-05-02|Byun Sangil|Shin Minjun|W+R,FALSE,FALSE,3000,3000,144,123,20,20,3243.0605131170028,3198.3306129892158,0.5640181955715399,0.43598180442846013,3231.780149205572,3209.6109769006466,145,124
2024-05-02,Chen Shoulian,Lai Junfu,W+1.5,2024-05-02|Chen Shoulian|Lai Junfu|W+1.5,FALSE,FALSE,3000,3000,45,120,40,20,3111.786830192833,3300.154594098216,0.25268709916747295,0.747312900832527,3101.679346226134,3305.2083360815654,46,121
2024-05-02,Fujita Akihiko,Hsu Chiayuan,W+R,2024-05-02|Fujita Akihiko|Hsu Chiayuan|W+R,FALSE,FALSE,3000,3000,53,68,40,40,3081.142062206447,3170.065253213538,0.374752201998019,0.625247798001981,3066.151974126526,3185.055341293459,54,69
2024-05-02,Fukuoka Kotaro,Cho U,B+R,2024-05-02|Fukuoka Kotaro|Cho U|B+R,FALSE,FALSE,3000,3000,60,45,40,40,3180.5402351910866,2968.25125290464,0.7724212298831401,0.2275787701168599,3189.643385995761,2959.1481020999654,61,46
2024-05-02,Hoshiai Shiho,Nyu Eiko,W+R,2024-05-02|Hoshiai Shiho|Nyu Eiko|W+R,FALSE,FALSE,3000,3000,22,42,40,40,2998.342885449582,2990.472807526643,0.511324015815126,0.488675984184874,2977.889924816977,3010.925768159248,23,43
2024-05-02,Iyama Yuta,Yu Zhengqi,B+R,2024-05-02|Iyama Yuta|Yu Zhengqi|B+R,FALSE,FALSE,3000,3000,96,68,40,40,3296.7764566161886,3200.8514451134715,0.63464324938219,0.36535675061781003,3311.390726640901,3186.237175088759,97,69
2024-05-02,Jian Jingting,Li Wei,W+1.5,2024-05-02|Jian Jingting|Li Wei|W+1.5,FALSE,FALSE,3000,3000,105,71,20,40,3175.987607836428,3159.9128868718403,0.5231168906182331,0.4768831093817669,3165.5252700240635,3180.8375624965697,106,72
2024-05-02,Kobayashi Koichi,Adachi Toshimasa,W+4.5,2024-05-02|Kobayashi Koichi|Adachi Toshimasa|W+4.5,FALSE,FALSE,3000,3000,11,35,40,40,2932.990619027633,3128.4192975430187,0.24508910118529653,0.7549108988147035,2923.187054980221,3138.2228615904305,12,36
2024-05-02,Li Xuanhao,Dang Yifei,W+R,2024-05-02|Li Xuanhao|Dang Yifei|W+R,FALSE,FALSE,3000,3000,74,98,40,40,3281.935264211707,3168.599313923751,0.6575542848856096,0.34244571511439037,3255.6330928162824,3194.9014853191757,75,99
2024-05-02,Lin Lixiang,Xu Jingen,W+R,2024-05-02|Lin Lixiang|Xu Jingen|W+R,FALSE,FALSE,3000,3000,94,127,40,20,3158.25495790529,3249.7251778886316,0.37132309221985876,0.6286769077801413,3143.402034216496,3257.151639733029,95,128
2024-05-02,Lin Shixun,Wang Yuanjun,W+R,2024-05-02|Lin Shixun|Wang Yuanjun|W+R,FALSE,FALSE,3000,3000,68,104,40,20,3276.3507799247895,3223.9774383630374,0.5748055433734317,0.4251944566265683,3253.3585581898524,3235.4735492305063,69,105
2024-05-02,Mitani Tetsuya,Ueno Risa,B+R,2024-05-02|Mitani Tetsuya|Ueno Risa|B+R,FALSE,FALSE,3000,3000,7,76,40,40,3045.8340351469174,3154.8721143669977,0.3480382199533314,0.6519617800466686,3071.912506348784,3128.793643165131,8,77
2024-05-02,Moon Minjong,Shin Jinseo,W+R,2024-05-02|Moon Minjong|Shin Jinseo|W+R,FALSE,FALSE,3000,3000,51,161,40,20,3071.7573639207494,3456.801601530158,0.09827917571894293,0.901720824281057,3067.826196891992,3458.767185044537,52,162
2024-05-02,Obuchi Kotaro,Suzuki Ayumi,B+R,2024-05-02|Obuchi Kotaro|Suzuki Ayumi|B+R,FALSE,FALSE,3000,3000,7,19,40,40,3022.533881304135,3004.910773924726,0.525339961872428,0.47466003812757196,3041.5202828292377,2985.9243723996233,8,20
2024-05-02,Oh Yujin,Park Taehee,B+R,2024-05-02|Oh Yujin|Park Taehee|B+R,FALSE,FALSE,3000,3000,61,21,40,40,3095.1409266178657,2973.3809099012165,0.6683888347346033,0.3316111652653967,3108.4053732284815,2960.1164632906007,62,22
2024-05-02,Sakai Kentaro,Wu Baiyi,W+R,2024-05-02|Sakai Kentaro|Wu Baiyi|W+R,FALSE,FALSE,3000,3000,4,26,40,40,2967.4618800256662,3022.1631083828474,0.42192267375433234,0.5780773262456677,2950.584973075493,3039.0400153330206,5,27
2024-05-02,Sakai Yuki,Akiyama Jiro,B+3.5,2024-05-02|Sakai Yuki|Akiyama Jiro|B+3.5,FALSE,FALSE,3000,3000,53,12,40,40,3147.783089972358,3006.378596314301,0.6929590324951783,0.3070409675048217,3160.064728672551,2994.096957614108,54,13
2024-05-02,Sekiyama Toshimichi,Imabun Taro,W+R,2024-05-02|Sekiyama Toshimichi|Imabun Taro|W+R,FALSE,FALSE,3000,3000,4,15,40,40,3000.675974589023,3032.913100669199,0.45373972517945493,0.5462602748205451,2982.526385581845,3051.0626896763774,5,16
2024-05-02,Taguchi Misei,Mukai Chiaki,W+R,2024-05-02|Taguchi Misei|Mukai Chiaki|W+R,FALSE,FALSE,3000,3000,2,16,40,40,2956.7642180189523,3036.2085530658355,0.38762217730430126,0.6123778226956987,2941.2593309267804,3051.7134401580074,3,17
2024-05-02,Takashima Yugo,Murakawa Daisuke,W+R,2024-05-02|Takashima Yugo|Murakawa Daisuke|W+R,FALSE,FALSE,3000,3000,14,36,40,40,3045.020509383431,3106.4652869531865,0.412484361175357,0.587515638824643,3028.5211349364167,3122.964661400201,15,37
2024-05-02,Takemiya Masaki,Kenmochi Joe,B+R,2024-05-02|Takemiya Masaki|Kenmochi Joe|B+R,FALSE,FALSE,3000,3000,20,2,40,40,2946.2204535170567,2961.6507800761624,0.47780856348791184,0.5221914365120881,2967.1081109775405,2940.7631226156786,21,3
2024-05-02,Tsuruyama Atsushi,Seki Kotaro,B+R,2024-05-02|Tsuruyama Atsushi|Seki Kotaro|B+R,FALSE,FALSE,3000,3000,23,65,40,40,2933.9663732258396,3097.4776821537475,0.28064857245142294,0.7193514275485771,2962.7404303277826,3068.7036250518045,24,66
2024-05-02,Ueno Asami,Shibano Toramaru,W+R,2024-05-02|Ueno Asami|Shibano Toramaru|W+R,FALSE,FALSE,3000,3000,83,95,40,40,3168.8449452233194,3241.872619444915,0.3964255634158459,0.6035744365841541,3152.9879226866856,3257.729641981549,84,96
2024-05-02,Wang Jingyi,Yashiro Kumiko,W+1.5,2024-05-02|Wang Jingyi|Yashiro Kumiko|W+1.5,FALSE,FALSE,3000,3000,6,10,40,40,3004.982910776385,2986.7846017689503,0.5261655474124801,0.4738344525875199,2983.9362888798855,3007.8312236654497,7,11
2024-05-02,Yamada Shinji,Shiraishi Yuichi,W+R,2024-05-02|Yamada Shinji|Shiraishi Yuichi|W+R,FALSE,FALSE,3000,3000,2,8,40,40,2995.641843082345,2961.877963811526,0.5484377420501746,0.4515622579498254,2973.704333400338,2983.8154734935333,3,9
2024-05-02,Yanagihara Saki,Tahara Yasufumi,W+R,2024-05-02|Yanagihara Saki|Tahara Yasufumi|W+R,FALSE,FALSE,3000,3000,18,1,40,40,3018.0905664158745,2979.9300021886083,0.5546976907444278,0.44530230925557224,2995.902658786097,3002.1179098183857,19,2
2024-05-02,Yuki Satoshi,Tsuruta Kazushi,B+R,2024-05-02|Yuki Satoshi|Tsuruta Kazushi|B+R,FALSE,FALSE,3000,3000,30,20,40,40,3024.1099104490045,3055.9166953444765,0.45435380465338987,0.5456461953466101,3045.935758262869,3034.090847530612,31,21
2024-05-03,Choi Myeonghun,Han Chongjin,W+2.5,2024-05-03|Choi Myeonghun|Han Chongjin|W+2.5,FALSE,FALSE,3000,3000,11,3,40,40,3068.378413525493,3013.06922679582,0.5789306802777635,0.4210693197222365,3045.2211863143825,3036.226454006931,12,4
2024-05-03,Kim Eunji,Shin Yumin,B+0.5,2024-05-03|Kim Eunji|Shin Yumin|B+0.5,FALSE,TRUE,3000,3000,107,0,20,40,3196.913797415242,3000,0.7564891952474054,0.24351080475259457,3201.784013510294,2990.259567809896,108,1
2024-05-03,Lee Suljoo,Cho Seungah,B+R,2024-05-03|Lee Suljoo|Cho Seungah|B+R,FALSE,FALSE,3000,3000,13,43,40,40,2910.429603055385,3055.9298953622033,0.3020474470571964,0.6979525529428037,2938.3477051730974,3028.011793244491,14,44
2024-05-03,Lin Shixun,Xu Haohong,W+R,2024-05-03|Lin Shixun|Xu Haohong|W+R,FALSE,FALSE,3000,3000,69,109,40,20,3253.3585581898524,3394.165582573279,0.30777322368291005,0.69222677631709,3241.047629242536,3400.3210470469376,70,110
2024-05-03,Seo Bongsoo,Kim Eunseon,B+R,2024-05-03|Seo Bongsoo|Kim Eunseon|B+R,FALSE,FALSE,3000,3000,23,18,40,40,3001.2625837630526,3034.3713989291095,0.45249629324343627,0.5475037067565638,3023.162732033315,3012.471250658847,24,19
2024-05-03,Shin Minjun,Heo Youngrak,B+R,2024-05-03|Shin Minjun|Heo Youngrak|B+R,FALSE,FALSE,3000,3000,124,18,20,40,3209.6109769006466,3024.37493717531,0.7438934721009429,0.2561065278990571,3214.7331074586277,3014.130676059348,125,19
2024-05-04,Dang Yifei,Li Xuanhao,W+R,2024-05-04|Dang Yifei|Li Xuanhao|W+R,FALSE,FALSE,3000,3000,99,75,40,40,3194.9014853191757,3255.6330928162824,0.41347960886514734,0.5865203911348527,3178.36230096457,3272.1722771708883,100,76
2024-05-04,Park Junghwan,Kim Myounghoon,W+1.5,2024-05-04|Park Junghwan|Kim Myounghoon|W+1.5,FALSE,FALSE,3000,3000,146,100,20,20,3299.7442332552887,3119.6958205297233,0.7381629001185461,0.26183709988145387,3284.9809752529177,3134.4590785320943,147,101
2024-05-04,Shibano Toramaru,Seki Kotaro,B+3.5,2024-05-04|Shibano Toramaru|Seki Kotaro|B+3.5,FALSE,FALSE,3000,3000,96,66,40,40,3257.729641981549,3068.7036250518045,0.7480277703767425,0.2519722296232575,3267.808531166479,3058.6247358668743,97,67
2024-05-05,An Joyeong,Kim Kyeongeun,B+R,2024-05-05|An Joyeong|Kim Kyeongeun|B+R,FALSE,FALSE,3000,3000,4,38,40,40,3043.580600986655,3013.3310903063198,0.5434228807129301,0.4565771192870699,3061.843685758138,2995.068005534837,5,39
2024-05-05,An Joyeong,Sim Jaeik,W+R,2024-05-05|An Joyeong|Sim Jaeik|W+R,FALSE,FALSE,3000,3000,5,24,40,40,3061.843685758138,2990.3670253673868,0.6014361654691114,0.3985638345308886,3037.7862391393733,3014.4244719861513,6,25
2024-05-05,An Jungki,Lee Wondo,B+R,2024-05-05|An Jungki|Lee Wondo|B+R,FALSE,FALSE,3000,3000,7,15,40,40,2973.419873626418,3067.0139771909935,0.36847353245175285,0.6315264675482472,2998.680932328348,3041.7529184890636,8,16
2024-05-05,An Jungki,Seo Junwoo,B+R,2024-05-05|An Jungki|Seo Junwoo|B+R,FALSE,FALSE,3000,3000,8,4,40,40,2998.680932328348,2989.2610388123285,0.5135529957424344,0.4864470042575656,3018.1388124986506,2969.8031586420257,9,5
2024-05-05,Choi Minseo,Hong Seyoung,B+R,2024-05-05|Choi Minseo|Hong Seyoung|B+R,FALSE,FALSE,3000,3000,1,1,40,40,2980.5110115649413,3020.5655108892624,0.4426109672606031,0.5573890327393969,3002.8065728745173,2998.2699495796865,2,2
2024-05-05,Choi Seungcheol,Hyun Yoobin,B+R,2024-05-05|Choi Seungcheol|Hyun Yoobin|B+R,FALSE,FALSE,3000,3000,2,12,40,40,2963.994193025149,2984.41165224001,0.4706506920406983,0.5293493079593017,2985.1681653435207,2963.237679921638,3,13
2024-05-05,Hwang Jaeyeon,Hong Mujin,W+2.5,2024-05-05|Hwang Jaeyeon|Hong Mujin|W+2.5,FALSE,FALSE,3000,3000,1,20,40,40,2992.2810951702454,2983.9333043387173,0.5120111254905522,0.48798887450944783,2971.8006501506234,3004.4137493583394,2,21
2024-05-05,Im Wihyeon,Heo Jaewon,W+6.5,2024-05-05|Im Wihyeon|Heo Jaewon|W+6.5,FALSE,TRUE,3000,3000,2,0,40,40,3005.6417521684034,3000,0.5081184204796871,0.49188157952031286,2985.317015349216,3020.3247368191874,3,1
2024-05-05,Im Wihyeon,Kim Kyeongeun,W+1.5,2024-05-05|Im Wihyeon|Kim Kyeongeun|W+1.5,FALSE,FALSE,3000,3000,3,39,40,40,2985.317015349216,2995.068005534837,0.4859708803818651,0.5140291196181349,2965.8781801339414,3014.5068407501117,4,40
2024-05-05,Jeong Yujin,Han Wonggyu,W+R,2024-05-05|Jeong Yujin|Han Wonggyu|W+R,FALSE,FALSE,3000,3000,31,17,40,40,2913.530028881041,2961.27651571187,0.43171660280962143,0.5682833971903786,2896.2613647686558,2978.5451798242552,32,18
2024-05-05,Jeong Yujin,Seo Jisan,W+R,2024-05-05|Jeong Yujin|Seo Jisan|W+R,FALSE,TRUE,3000,3000,32,0,40,40,2896.2613647686558,3000,0.35499197210684696,0.645008027893153,2882.061685884382,3014.199678884274,33,1
2024-05-05,Ju Hyunwoo,Lee Yeon,W+2.5,2024-05-05|Ju Hyunwoo|Lee Yeon|W+2.5,FALSE,FALSE,3000,3000,3,20,40,40,2982.331154546048,3087.2263342885044,0.35346903829060616,0.6465309617093938,2968.1923930144235,3101.3650958201288,4,21
2024-05-05,Kang Seungmin,Kim Donghee (s),B+R,2024-05-05|Kang Seungmin|Kim Donghee (s)|B+R,FALSE,TRUE,3000,3000,19,0,40,40,3028.1442215424986,3000,0.5404144307170075,0.45958556928299255,3046.527644313818,2981.6165772286804,20,1
2024-05-05,Kang Yootaek,Jin Siyoung,W+R,2024-05-05|Kang Yootaek|Jin Siyoung|W+R,FALSE,FALSE,3000,3000,18,15,40,40,2990.8447744166083,2991.275554752732,0.49938005757998616,0.5006199424200138,2970.869572113409,3011.2507570559314,19,16
2024-05-05,Kim Heesoo,Im Sanggyu,B+R,2024-05-05|Kim Heesoo|Im Sanggyu|B+R,FALSE,FALSE,3000,3000,12,7,40,40,3060.828088151892,2970.8918293500874,0.6266132368214055,0.37338676317859454,3075.763558679036,2955.9563588229435,13,8
