Country,SourceName,CanonicalName
England,Sutton United,Sutton United
England,Swansea,Swansea City
England,Swansea City,Swansea City
England,Swansea City (4),Swansea City
England,Swansea City AFC,Swansea City
England,Swindon Supermarine,Swindon Supermarine
England,Swindon,Swindon Town
England,Swindon Town,Swindon Town
England,Swindon Town (2),Swindon Town
England,Swindon Town (3),Swindon Town
England,Swindon Town FC,Swindon Town
England,Tamworth,Tamworth
England,Tamworth (6),Tamworth
England,Tamworth FC,Tamworth
England,Taunton Town,Taunton Town
England,Team Bath (8),Team Bath
England,AFC Telford United,Telford United
England,Telford United,Telford United
England,Telford United (5),Telford United
England,Tipton Town,Tipton Town
England,Tiverton Town (6),Tiverton Town
England,Tonbridge Angels,Tonbridge Angels
England,Torquay,Torquay United
England,Torquay United,Torquay United
England,Torquay United (4),Torquay United
England,Tottenham,Tottenham Hotspur
England,Tottenham Hotspur,Tottenham Hotspur
England,Tottenham Hotspur (1),Tottenham Hotspur
England,Tottenham Hotspur FC,Tottenham Hotspur
England,AFC Totton,Totton
England,Tranmere,Tranmere Rovers
England,Tranmere Rovers,Tranmere Rovers
England,Tranmere Rovers (2),Tranmere Rovers
England,Tranmere Rovers (3),Tranmere Rovers
England,Truro City,Truro City
England,Vauxhall Motors,Vauxhall Motors
England,Vauxhall Motors (6),Vauxhall Motors
England,Walsall,Walsall
England,Walsall (2),Walsall
England,Walsall (3),Walsall
England,Walsall FC,Walsall
England,Warrington Town,Warrington Town
England,Watford,Watford
England,Watford (2),Watford
England,Watford FC,Watford
England,Wealdstone,Wealdstone
England,Wealdstone FC,Wealdstone
England,Welling United,Welling United
England,Welling United (5),Welling United
England,Welling United FC,Welling United
England,West Auckland Town (8),West Auckland Town
England,West Brom,West Bromwich Albion
England,West Bromwich Albion,West Bromwich Albion
England,West Bromwich Albion (1),West Bromwich Albion
England,West Bromwich Albion (2),West Bromwich Albion
England,West Bromwich Albion FC,West Bromwich Albion
England,West Ham,West Ham United
England,West Ham United,West Ham United
England,West Ham United (1),West Ham United
England,West Ham United FC,West Ham United
England,Westfields,Westfields
England,Weston-super-Mare,Weston-super-Mare
England,Weymouth,Weymouth
England,Weymouth FC,Weymouth
England,Whitby Town,Whitby Town
England,Whitehawk,Whitehawk
England,Whyteleafe,Whyteleafe
England,Wigan,Wigan Athletic
England,Wigan Athletic,Wigan Athletic
England,Wigan Athletic (3),Wigan Athletic
England,Wigan Athletic FC,Wigan Athletic
England,AFC Wimbledon,Wimbledon
England,Afc Wimbledon,Wimbledon
England,Wimbledon,Wimbledon
England,Wimbledon (1),Wimbledon
England,Wimbledon (2),Wimbledon
England,Wimbledon FC,Wimbledon
England,Woking,Woking
England,Woking (5),Woking
England,Woking FC,Woking
England,Wolverhampton Wanderers,Wolverhampton Wanderers
England,Wolverhampton Wanderers (2),Wolverhampton Wanderers
England,Wolverhampton Wanderers FC,Wolverhampton Wanderers
England,Wolves,Wolverhampton Wanderers
England,Worcester City,Worcester City
England,Worcester City (6),Worcester City
England,Worksop Town,Worksop Town
England,Worthing,Worthing
England,Wrexham,Wrexham
England,Wrexham (3),Wrexham
England,Wrexham (4),Wrexham
England,Wrexham AFC,Wrexham
England,Wrexham FC,Wrexham
England,Wycombe,Wycombe Wanderers
England,Wycombe Wanderers,Wycombe Wanderers
England,Wycombe Wanderers (3),Wycombe Wanderers
England,Wycombe Wanderers FC,Wycombe Wanderers
England,Yate Town,Yate Town
England,Yeovil Town,Yeovil Town
England,Yeovil Town (5),Yeovil Town
England,York,York City
England,York City,York City
England,York City (3),York City
England,York City (4),York City
England,none,none
Europe,AC Milan,AC Milan
Europe,Milan,AC Milan
Europe,AEK Athen,AEK Athens
Europe,AEK Athens,AEK Athens
Europe,AEK Larnaca,AEK Larnaca
Europe,AEL Limassol,AEL Limassol
Europe,AIK,AIK
Europe,APOEL,APOEL
Europe,APOEL Nikosia,APOEL
Europe,AZ,AZ
Europe,AaB,AaB
Europe,Aberdeen,Aberdeen
Europe,Académica,Académica
Europe,AFC Ajax,Ajax
Europe,Ajax,Ajax
Europe,Akhisarspor,Akhisarspor
Europe,Alashkert,Alashkert
Europe,Anderlecht,Anderlecht
Europe,RSC Anderlecht,Anderlecht
Europe,Anorthosis Famagusta,Anorthosis Famagusta
Europe,Antwerp,Antwerp
Europe,Royal Antwerp FC,Antwerp
Europe,Anzhi Makhachkala,Anzhi Makhachkala
Europe,Apollon Limassol,Apollon Limassol
Europe,Aris Limassol,Aris Limassol
Europe,Arsenal,Arsenal
Europe,Arsenal FC,Arsenal
Europe,Astana,Astana
Europe,FK Astana,Astana
Europe,Asteras Tripolis,Asteras Tripolis
Europe,Aston Villa,Aston Villa
Europe,Aston Villa FC,Aston Villa
Europe,Astra Giurgiu,Astra Giurgiu
Europe,Atalanta,Atalanta
Europe,Atalanta BC,Atalanta
Europe,Athletic Bilbao,Athletic Club
Europe,Athletic Club,Athletic Club
Europe,Atlético Madrid,Atlético Madrid
Europe,Club Atlético de Madrid,Atlético Madrid
Europe,FC Augsburg,Augsburg
Europe,Austria Wien,Austria Vienna
Europe,BATE Borisov,BATE Borisov
Europe,BK Häcken,BK Häcken
Europe,Ballkani,Ballkani
Europe,Barcelona,Barcelona
Europe,FC Barcelona,Barcelona
Europe,Basel,Basel
Europe,FC Basel 1893,Basel
Europe,Bayer 04 Leverkusen,Bayer Leverkusen
Europe,Bayer Leverkusen,Bayer Leverkusen
Europe,Bayern München,Bayern Munich
Europe,FC Bayern München,Bayern Munich
Europe,Belenenses,Belenenses
Europe,Benfica,Benfica
Europe,SL Benfica,Benfica
Europe,Sport Lisboa e Benfica,Benfica
Europe,Beşiktaş,Beşiktaş
Europe,Birmingham City,Birmingham City
Europe,Bodø/Glimt,Bodø/Glimt
Europe,FK Bodø/Glimt,Bodø/Glimt
Europe,Bologna,Bologna
Europe,Bologna FC 1909,Bologna
Europe,Borac Banja Luka,Borac Banja Luka
Europe,Bordeaux,Bordeaux
Europe,Borussia Dortmund,Borussia Dortmund
Europe,Bor. Mönchengladbach,Borussia Mönchengladbach
Europe,Borussia Mönchengladbach,Borussia Mönchengladbach
Europe,Braga,Braga
Europe,Sporting Braga,Braga
Europe,Sporting Clube de Braga,Braga
Europe,Brann,Brann
Europe,Breiðablik,Breiðablik
Europe,Stade Brestois 29,Brest
Europe,Brighton & Hove Albion,Brighton & Hove Albion
Europe,Brøndby,Brøndby
Europe,CFR Cluj,CFR Cluj
Europe,CSKA Moscow,CSKA Moscow
Europe,CSKA Moskva,CSKA Moscow
Europe,CSKA Sofia,CSKA Sofia
Europe,Celje,Celje
Europe,Celta Vigo,Celta Vigo
Europe,Celtic,Celtic
Europe,Celtic FC,Celtic
Europe,Cercle Brugge,Cercle Brugge
Europe,Chelsea,Chelsea
Europe,Chelsea FC,Chelsea
Europe,Chornomorets Odesa,Chornomorets Odesa
Europe,Club Brugge,Club Brugge
Europe,Club Brugge KV,Club Brugge
Europe,Copenhagen,Copenhagen
Europe,FC København,Copenhagen
Europe,Crystal Palace,Crystal Palace
Europe,Dinamo Minsk,Dinamo Minsk
Europe,Dinamo Zagreb,Dinamo Zagreb
Europe,Djurgårdens IF,Djurgårdens IF
Europe,Dnipro Dnipropetrovsk,Dnipro Dnipropetrovsk
Europe,Dnipro-1,Dnipro-1
Europe,Drita,Drita
Europe,Dundalk,Dundalk
Europe,Dinamo Kiev,Dynamo Kyiv
Europe,Dynamo Kyiv,Dynamo Kyiv
Europe,Dynamo Moscow,Dynamo Moscow
Europe,Eintracht Frankfurt,Eintracht Frankfurt
Europe,Esbjerg,Esbjerg
Europe,Espanyol,Espanyol
Europe,Estoril,Estoril
Europe,Everton,Everton
Europe,F91 Dudelange,F91 Dudelange
Europe,FCSB,FCSB
Europe,Fenerbahçe,Fenerbahçe
Europe,Ferencváros,Ferencváros
Europe,Ferencvárosi TC,Ferencvárosi TC
Europe,Feyenoord,Feyenoord
Europe,Feyenoord Rotterdam,Feyenoord
Europe,Fiorentina,Fiorentina
Europe,Flora,Flora
Europe,SC Freiburg,Freiburg
Europe,Fulham,Fulham
Europe,GNK Dinamo Zagreb,GNK Dinamo Zagreb
Europe,Gabala,Gabala
Europe,Galatasaray,Galatasaray
Europe,Galatasaray SK,Galatasaray
Europe,Genk,Genk
Europe,KRC Genk,Genk
Europe,Gent,Gent
Europe,KAA Gent,Gent
Europe,Getafe,Getafe
Europe,Girona FC,Girona
Europe,Go Ahead Eagles,Go Ahead Eagles
Europe,Granada,Granada
Europe,Groningen,Groningen
Europe,Guingamp,Guingamp
Europe,HJK,HJK
Europe,Hamrun Spartans,Hamrun Spartans
Europe,Hannover 96,Hannover 96
Europe,Hapoel Be'er Sheva,Hapoel Be'er Sheva
Europe,Hapoel Tel Aviv,Hapoel Tel Aviv
Europe,Heart of Midlothian,Hearts
Europe,1. FC Heidenheim,Heidenheim
Europe,Helsingborgs IF,Helsingborgs IF
Europe,Hertha BSC,Hertha Berlin
Europe,1899 Hoffenheim,Hoffenheim
Europe,IF Elfsborg,IF Elfsborg
Europe,FC Internazionale Milano,Inter Milan
Europe,Inter,Inter Milan
Europe,Inter Milan,Inter Milan
Europe,Internazionale,Internazionale
Europe,Ironi Kiryat Shmona,Ironi Kiryat Shmona
Europe,İstanbul Başakşehir,Istanbul Başakşehir
Europe,Jablonec,Jablonec
Europe,Jagiellonia Białystok,Jagiellonia Białystok
Europe,Juventus,Juventus
Europe,Juventus FC,Juventus
Europe,FK Kairat,Kairat
Europe,Kairat,Kairat
Europe,Konyaspor,Konyaspor
Europe,FK Krasnodar,Krasnodar
Europe,Krasnodar,Krasnodar
Europe,KuPS,KuPS
Europe,Kuban Krasnodar,Kuban Krasnodar
Europe,KÍ,KÍ
Europe,1. FC Köln,Köln
Europe,LASK,LASK
Europe,Larne,Larne
Europe,Lausanne-Sport,Lausanne-Sport
Europe,Lazio,Lazio
Europe,Lazio Roma,Lazio
Europe,SS Lazio,Lazio
Europe,Lech Poznań,Lech Poznań
Europe,Legia Warsaw,Legia Warsaw
Europe,Legia Warszawa,Legia Warszawa
Europe,Leicester City,Leicester City
Europe,Lens,Lens
Europe,Racing Club de Lens,Lens
Europe,Levante,Levante
Europe,Lille,Lille
Europe,Lille OSC,Lille
Europe,Lincoln Red Imps,Lincoln Red Imps
Europe,Liverpool,Liverpool
Europe,Liverpool FC,Liverpool
Europe,Lokeren,Lokeren
Europe,Lokomotiv Moscow,Lokomotiv Moscow
Europe,Lokomotiv Moskva,Lokomotiv Moscow
Europe,Ludogorets Razgrad,Ludogorets Razgrad
Europe,Lugano,Lugano
Europe,Lyon,Lyon
Europe,Olympique Lyonnais,Lyon
Europe,Maccabi Haifa,Maccabi Haifa
Europe,Maccabi Tel Aviv,Maccabi Tel Aviv
Europe,Mainz 05,Mainz 05
Europe,Malmö FF,Malmö FF
Europe,Manchester City,Manchester City
Europe,Manchester City FC,Manchester City
Europe,Manchester United,Manchester United
Europe,Manchester United FC,Manchester United
Europe,Maribor,Maribor
Europe,NK Maribor,Maribor
Europe,Marseille,Marseille
Europe,Olympique Marseille,Marseille
Europe,Olympique de Marseille,Marseille
Europe,Marítimo,Marítimo
Europe,Metalist Kharkiv,Metalist Kharkiv
Europe,FC Midtjylland,Midtjylland
Europe,Midtjylland,Midtjylland
Europe,Mladá Boleslav,Mladá Boleslav
Europe,Molde,Molde
Europe,AS Monaco,Monaco
Europe,AS Monaco FC,Monaco
Europe,Monaco,Monaco
Europe,Montpellier HSC,Montpellier
Europe,Mura,Mura
Europe,Málaga CF,Málaga
Europe,Nantes,Nantes
Europe,Napoli,Napoli
Europe,SSC Napoli,Napoli
Europe,Neftçi,Neftçi
Europe,Newcastle United,Newcastle United
Europe,Newcastle United FC,Newcastle United
Europe,Nice,Nice
Europe,Noah,Noah
Europe,FC Nordsjælland,Nordsjælland
Europe,Nordsjælland,Nordsjælland
Europe,Nottingham Forest,Nottingham Forest
Europe,Odense,Odense
Europe,Oleksandriya,Oleksandriya
Europe,Olimpija Ljubljana,Olimpija Ljubljana
Europe,Olympiacos,Olympiacos
Europe,Olympiakos Piraeus,Olympiacos
Europe,Omonia,Omonia
Europe,Osmanlıspor,Osmanlıspor
Europe,Oţelul Galaţi,Oţelul Galaţi
Europe,PAE Olympiakos SFP,PAE Olympiakos SFP
Europe,PAOK,PAOK
Europe,PFC Ludogorets Razgrad,PFC Ludogorets Razgrad
Europe,PSV,PSV
Europe,PSV Eindhoven,PSV
Europe,Pafos,Pafos
Europe,Panathinaikos,Panathinaikos
Europe,Pandurii Târgu Jiu,Pandurii Târgu Jiu
Europe,Paphos FC,Paphos
Europe,Paris Saint-Germain,Paris Saint-Germain
Europe,Paris Saint-Germain FC,Paris Saint-Germain
Europe,Partizan,Partizan
Europe,Paços de Ferreira,Paços de Ferreira
Europe,Petrocub Hîncești,Petrocub Hîncești
Europe,FC Porto,Porto
Europe,Porto,Porto
Europe,Pyunik,Pyunik
Europe,Qarabağ,Qarabağ
Europe,Qarabağ FK,Qarabağ
Europe,Qarabağ Ağdam FK,Qarabağ Ağdam
Europe,RB Leipzig,RB Leipzig
Europe,RFS,RFS
Europe,Raków Częstochowa,Raków Częstochowa
Europe,Randers,Randers
Europe,Rangers,Rangers
Europe,Rangers FC,Rangers
Europe,Rapid București,Rapid Bucharest
Europe,Rapid Wien,Rapid Vienna
Europe,Rayo Vallecano,Rayo Vallecano
Europe,Real Betis,Real Betis
Europe,Real Madrid,Real Madrid
Europe,Real Madrid CF,Real Madrid
Europe,Real Sociedad,Real Sociedad
Europe,Real Sociedad de Fútbol,Real Sociedad
Europe,FC Red Bull Salzburg,Red Bull Salzburg
Europe,RB Salzburg,Red Bull Salzburg
Europe,Red Bull Salzburg,Red Bull Salzburg
Europe,Crvena Zvezda,Red Star Belgrade
Europe,FK Crvena Zvezda,Red Star Belgrade
Europe,Red Star Belgrade,Red Star Belgrade
Europe,Rennes,Rennes
Europe,Stade Rennais,Rennes
Europe,Rijeka,Rijeka
Europe,Rio Ave,Rio Ave
Europe,AS Roma,Roma
Europe,Roma,Roma
Europe,Rosenborg,Rosenborg
Europe,FK Rostov,Rostov
Europe,Rostov,Rostov
Europe,Royale Union Saint-Gilloise,Royale Union Saint-Gilloise
Europe,Rubin Kazan,Rubin Kazan
Europe,Saint-Étienne,Saint-Étienne
Europe,Samsunspor,Samsunspor
Europe,Sarpsborg 08,Sarpsborg 08
Europe,Sassuolo,Sassuolo
Europe,FC Schalke 04,Schalke 04
Europe,Schalke 04,Schalke 04
Europe,Servette,Servette
Europe,Sevilla,Sevilla
Europe,Sevilla FC,Sevilla
Europe,FK Shakhtar Donetsk,Shakhtar Donetsk
Europe,Shakhtar Donetsk,Shakhtar Donetsk
Europe,Shakhter Karagandy,Shakhter Karagandy
Europe,Shamrock Rovers,Shamrock Rovers
Europe,Shelbourne,Shelbourne
Europe,FC Sheriff,Sheriff
Europe,Sheriff Tiraspol,Sheriff Tiraspol
Europe,Shkëndija,Shkëndija
Europe,Sigma Olomouc,Sigma Olomouc
Europe,Silkeborg,Silkeborg
Europe,Sion,Sion
Europe,Sivasspor,Sivasspor
Europe,Skënderbeu,Skënderbeu
Europe,SK Slavia Praha,Slavia Prague
Europe,Slavia Prague,Slavia Prague
Europe,Slavia Praha,Slavia Prague
Europe,Slovan Bratislava,Slovan Bratislava
Europe,Slovan Liberec,Slovan Liberec
Europe,Slovácko,Slovácko
Europe,Southampton,Southampton
Europe,AC Sparta Praha,Sparta Prague
Europe,Sparta Prague,Sparta Prague
Europe,Spartak Moscow,Spartak Moscow
Europe,Spartak Moskva,Spartak Moscow
Europe,Spartak Trnava,Spartak Trnava
Europe,Sporting CP,Sporting Lisbon
Europe,Sporting Clube de Portugal,Sporting Lisbon
Europe,St. Gallen,St. Gallen
Europe,Standard Liège,Standard Liège
Europe,FC Steaua Bucureşti,Steaua Bucharest
Europe,Steaua București,Steaua Bucharest
Europe,Stoke City,Stoke City
Europe,Strasbourg,Strasbourg
Europe,SK Sturm Graz,Sturm Graz
Europe,Sturm Graz,Sturm Graz
Europe,Swansea City,Swansea City
Europe,TSC,TSC
Europe,TSG Hoffenheim,TSG Hoffenheim
Europe,The New Saints,The New Saints
Europe,Thun,Thun
Europe,Torino,Torino
Europe,Tottenham Hotspur,Tottenham Hotspur
Europe,Tottenham Hotspur FC,Tottenham Hotspur
Europe,Toulouse,Toulouse
Europe,Trabzonspor,Trabzonspor
Europe,Tromsø,Tromsø
Europe,Twente,Twente
Europe,Udinese,Udinese
Europe,1. FC Union Berlin,Union Berlin
Europe,Union Berlin,Union Berlin
Europe,Union Saint-Gilloise,Union Saint-Gilloise
Europe,Universitatea Craiova,Universitatea Craiova
Europe,Utrecht,Utrecht
Europe,Vaduz,Vaduz
Europe,Valencia,Valencia
Europe,Valencia CF,Valencia
Europe,Vardar,Vardar
Europe,Vaslui,Vaslui
Europe,VfB Stuttgart,VfB Stuttgart
Europe,Videoton,Videoton
Europe,Vidi,Vidi
Europe,Viktoria Plzeň,Viktoria Plzeň
Europe,Villarreal,Villarreal
Europe,Villarreal CF,Villarreal
Europe,Vitesse,Vitesse
Europe,Vitória de Guimarães,Vitória de Guimarães
Europe,Vorskla Poltava,Vorskla Poltava
Europe,Víkingur Reykjavík,Víkingur Reykjavík
Europe,West Ham United,West Ham United
Europe,Wigan Athletic,Wigan Athletic
Europe,Wisła Kraków,Wisła Kraków
Europe,Wolfsberger AC,Wolfsberger
Europe,VfL Wolfsburg,Wolfsburg
Europe,Wolverhampton Wanderers,Wolverhampton Wanderers
Europe,BSC Young Boys,Young Boys
Europe,Young Boys,Young Boys
Europe,Zenit Saint Petersburg,Zenit Saint Petersburg
Europe,Zenit St. Petersburg,Zenit St. Petersburg
Europe,Fastav Zlín,Zlín
Europe,Zorya Luhansk,Zorya Luhansk
Europe,Zrinjski Mostar,Zrinjski Mostar
Europe,Zulte Waregem,Zulte Waregem
Europe,Zürich,Zürich
Europe,Östersunds FK,Östersunds
Europe,Čukarički,Čukarički
Europe,ŠK Slovan Bratislava,ŠK Slovan Bratislava
Europe,Žalgiris,Žalgiris
France,,
France,FC 4 Rivières 70,4 Rivières 70
France,A.S. Pirae,A.S. Pirae
France,A.S. Pirae (DH),A.S. Pirae
France,A.S. Tefana (TL1),A.S. Tefana
France,A.S. Vénus,A.S. Vénus
France,AF Biars Bretenoux,AF Biars Bretenoux
France,AF Bobigny,AF Bobigny
France,AF Lozère,AF Lozère
France,AF Virois,AF Virois
France,AFC Compiègne,AFC Compiègne
France,AFC Creil,AFC Creil
France,AG Caennaise,AG Caennaise
France,AG Plouvorn,AG Plouvorn
France,AJ Petite-Île (R1),AJ Petite-Île
France,AJ Saint-Georges,AJ Saint-Georges
France,AN Jeunesse Évolution,AN Jeunesse Évolution
France,APM Metz,APM Metz
France,ASC Agouado,ASC Agouado
France,ASC Biesheim,ASC Biesheim
France,ASC Hazebrouck,ASC Hazebrouck
France,ASC La Courneuve,ASC La Courneuve
France,ASC Le Geldar,ASC Le Geldar
France,ASC Le Geldar (DH),ASC Le Geldar
France,ASC Le Geldar (R1),ASC Le Geldar
France,ASC Makes,ASC Makes
France,ASC Ouest,ASC Ouest
France,ASC Saint-Apollinaire,ASC Saint-Apollinaire
France,ASE Matoury,ASE Matoury
France,ASE Matoury (R1),ASE Matoury
France,ASF Andrézieux,ASF Andrézieux
France,ASI Mûrs-Erigné,ASI Mûrs-Erigné
France,ASL Kœtzingue,ASL Kœtzingue
France,ASM Belfort,ASM Belfort
France,ASPTT Brest,ASPTT Brest
France,ASPTT Caen,ASPTT Caen
France,ASPTT Cholet,ASPTT Cholet
France,ASPTT Dijon,ASPTT Dijon
France,ASPV Strasbourg,ASPV Strasbourg
France,ASU Grand Santi,ASU Grand Santi
France,Agouado (DH),Agouado
France,Aigles d'Or de Mana,Aigles d'Or de Mana
France,Aiglon du Lamentin,Aiglon du Lamentin
France,Aiglon du Lamentin FC,Aiglon du Lamentin
France,Ailly sur Somme FC,Ailly sur Somme
France,Ailly-sur-Somme,Ailly-sur-Somme
France,Ain Sud Foot,Ain Sud Foot
France,AS Aixoise,Aixoise
France,As Aixoise,Aixoise
France,AC Ajaccio,Ajaccio
France,Ajaccio,Ajaccio
France,FC Alberes Argelès,Alberes Argelès
France,US Alençon,Alençon
France,FC Allobroges Asafia,Allobroges Asafia
France,AC Amiens,Amiens
France,Amiens,Amiens
France,Amiens SC,Amiens
France,Ancienne Château-Gontier,Ancienne Château-Gontier
France,Andrézieux,Andrézieux
France,Andrézieux-Bouthéon FC,Andrézieux-Bouthéon
France,SC Anduze,Anduze
France,SC Anduzien,Anduzien
France,Angers,Angers
France,Angers SCO,Angers
France,Angouleme CFc,Angoulême CFC
France,Angoulême CFC,Angoulême CFC
France,Angoulême Charente FC,Angoulême Charente
France,Angoulême-Soyaux Charente,Angoulême-Soyaux Charente
France,Annecy,Annecy
France,Annecy FC,Annecy
France,FC Annecy,Annecy
France,US Annecy-le-Vieux,Annecy-le-Vieux
France,ES Anzin-Saint-Aubin,Anzin-Saint-Aubin
France,AC Arles,Arles
France,AC Arles-Avignon,Arles-Avignon
France,Ac Arles Avignon,Arles-Avignon
France,JA Armentières,Armentières
France,Arras FA,Arras FA
France,Association Saint-Laurent Billère,Association Saint-Laurent Billère
France,Association Still-Mutzig,Association Still-Mutzig
France,Athlético Marseille,Athlético Marseille
France,FC Atlantique Vilaine,Atlantique Vilaine
France,Aubagne FC,Aubagne
France,ES Aubance,Aubance
France,Aubervilliers,Aubervilliers
France,Auby,Auby
France,Auch Football,Auch Football
France,Aunis AFC,Aunis AFC
France,Auray FC,Auray
France,FC Aurillac Arpajon Cantal,Aurillac Arpajon Cantal
France,FC Aurillac Arpajon Cantal Auvergne,Aurillac Arpajon Cantal Auvergne
France,Aurillac FCA,Aurillac FCA
France,AJ Auxerre,Auxerre
France,Auxerre,Auxerre
France,Avenir Mourenxois,Avenir Mourenxois
France,Avenir Theix,Avenir Theix
France,Avignon Foot 84,Avignon Foot 84
France,CS Avion,Avion
France,Aviron Bayonnais,Aviron Bayonnais
France,Aviron Bayonnais FC,Aviron Bayonnais
France,US Avize-Grauves,Avize-Grauves
France,Avoine OCC,Avoine OCC
France,Avranches,Avranches
France,US Avranches,Avranches
France,US Avranches MSM,Avranches MSM
France,SC Baie-Mahault,Baie-Mahault
France,SC Bailleulois,Bailleulois
France,Balaruc-les-Bains,Balaruc-les-Bains
France,Balma SC,Balma SC
France,Bandrélé FC,Bandrélé
France,AC Basse-Goulaine,Basse-Goulaine
France,Bassin Arcachon,Bassin Arcachon
France,FC Bassin d'Arcachon,Bassin d'Arcachon
France,Bastia,Bastia
France,CA Bastia,Bastia
France,SC Bastia,Bastia
France,FC Bastia-Borgo,Bastia-Borgo
France,Bayeux,Bayeux
France,ES Beaumont Saint-Cyr,Beaumont Saint-Cyr
France,AS Beaune,Beaune
France,Beauvais,Beauvais
France,AS Beauvais Oise,Beauvais Oise
France,AS Belfort Sud,Belfort Sud
France,Belleville St Jean-d'Ardières,Belleville St Jean-d'Ardières
France,Bergerac Périgord FC,Bergerac Périgord
France,Berre,Berre
France,Besançon FC,Besançon
France,FC Besançon,Besançon
France,RC Besançon,Besançon
France,Besançon Football,Besançon Football
France,Besançon RC,Besançon RC
France,CS Betton,Betton
France,JA Biarritz,Biarritz
France,FC Biars-Bretenoux,Biars-Bretenoux
France,Biesheim,Biesheim
France,Blagnac FC,Blagnac
France,Blanc Mesnil SF,Blanc Mesnil SF
France,US Blavozy,Blavozy
France,Blois,Blois
France,Blois Foot 41,Blois Foot 41
France,Blois Football 41,Blois Football 41
France,CS Blénod,Blénod
France,US Blériot-Plage,Blériot-Plage
France,FC Bogny,Bogny
France,US Bolbec,Bolbec
France,ES Bonchamp,Bonchamp
France,Bondues FC,Bondues
France,Bordeaux,Bordeaux
France,Girondins Bordeaux,Bordeaux
France,FC Bords-de-Saône,Bords-de-Saône
France,Borgo,Borgo
France,Borgo FC,Borgo
France,FC Borgo,Borgo
France,CA Boulay,Boulay
France,Boulogne,Boulogne
France,US Boulogne,Boulogne
France,US Boulogne Côte d'Opale,Boulogne Côte d'Opale
France,Bourg-Péronnas,Bourg-Péronnas
France,FC Bourg-Péronnas,Bourg-Péronnas
France,Bourg-en-Bresse,Bourg-en-Bresse
France,Bourges 18,Bourges 18
France,Bourges Foot,Bourges Foot
France,Bourges Foot 18,Bourges Foot 18
France,Bourgoin-Jallieu,Bourgoin-Jallieu
France,FC Bourgoin-Jallieu,Bourgoin-Jallieu
France,AS Bourny Laval,Bourny Laval
France,Bresse Jura Foot,Bresse Jura Foot
France,FC Bressuire,Bressuire
France,Brest,Brest
France,Stade Brestois,Brest
France,Stade Brestois 29,Brest
France,AS Bron Grand Lyon,Bron Grand Lyon
France,Brétigny,Brétigny
France,CS Brétigny,Brétigny
France,ES Bully-les-Mines,Bully-les-Mines
France,Béthune,Béthune
France,AS Béziers,Béziers
France,Béziers,Béziers
France,C'Chartres Football,C'Chartres Football
France,CAS Escaudœuvres,CAS Escaudœuvres
France,CE Palavas,CE Palavas
France,CEP Lorient,CEP Lorient
France,CG Haubourdin,CG Haubourdin
France,CMS Oissel,CMS Oissel
France,CO Avallon,CO Avallon
France,CO Les Ulis,CO Les Ulis
France,COS Villers,COS Villers
France,CPBB Rennes,CPBB Rennes
France,CS Sedan,CS Sedan
France,CSC Cayenne,CSC Cayenne
France,CSM Gennevilliers,CSM Gennevilliers
France,CSO Amnéville,CSO Amnéville
France,Caen,Caen
France,SM Caen,Caen
France,AS Cagnes-Le Cros,Cagnes-Le Cros
France,Calais,Calais
France,RC Calais,Calais
France,Calais Beau Marais,Calais Beau Marais
France,Calonne-Ricouart FC Cite 6,Calonne-Ricouart FC Cite 6
France,AC Cambrai,Cambrai
France,US Camon,Camon
France,Canet Roussillon,Canet Roussillon
France,Canet Roussillon FC,Canet Roussillon
France,AS Cannes,Cannes
France,As Cannes,Cannes
France,Cannes,Cannes
France,ES Cannet Rocheville,Cannet Rocheville
France,ES Cannet-Rocheville,Cannet-Rocheville
France,Carnoux FC,Carnoux
France,AS Carrières Grésillons,Carrières Grésillons
France,US Castanéenne,Castanéenne
France,Castelnau Le Crès FC,Castelnau Le Crès
France,Cazaux Olympique,Cazaux Olympique
France,Cergy Pontoise FC,Cergy Pontoise
France,FC Challans,Challans
France,FC Chamalières,Chamalières
France,Chambly,Chambly
France,FC Chambly,Chambly
France,FC Chambly Oise,Chambly Oise
France,Chambéry SF,Chambéry SF
France,Chambéry Savoie Football,Chambéry Savoie Football
France,Chamois Niort,Chamois Niort
France,Chamois Niortais F.C.,Chamois Niortais F.C.
France,RC Champigneulles,Champigneulles
France,Champigny FC 94,Champigny FC 94
France,Changé,Changé
France,US Changé,Changé
France,Chantilly,Chantilly
France,US Chantilly,Chantilly
France,AC Chapelain Foot,Chapelain Foot
France,FC Chaponnay-Marennes,Chaponnay-Marennes
France,FC Chartres,Chartres
France,Chassieu Décines,Chassieu Décines
France,Chassieu Décines FC,Chassieu Décines
France,AS Chatou,Chatou
France,Chaumont FC,Chaumont
France,CS Chaumont-en-Vexin,Chaumont-en-Vexin
France,US Chauny,Chauny
France,FC Chauray,Chauray
France,Chauvigny,Chauvigny
France,US Chauvigny,Chauvigny
France,JS Chemin Bas d'Avignon,Chemin Bas d'Avignon
France,US Cheminots Paray,Cheminots Paray
France,AS Cherbourg Football,Cherbourg Football
France,ES Chilly,Chilly
France,US Choisy-au-Bac,Choisy-au-Bac
France,FC Chusclan-Laudun-l'Ardoise (8)[b],Chusclan-Laudun-l'Ardoise (8)[b]
France,Châteaubriant,Châteaubriant
France,US Châteaugiron,Châteaugiron
France,Châteauroux,Châteauroux
France,LB Châteauroux,Châteauroux
