Date,Home,Away,Score,Source,Country,Competition,CompetitionType,Tier,League,Season,Stage,Result,DateApprox,SourcePage,SourceFile
1999-08-25,Mallorca,Molde,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,D,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Maribor,Lyon,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,A,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,PSV Eindhoven,Zimbru Chișinău,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,A,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Parma,Rangers,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,A,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Partizan,Spartak Moscow,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,H,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Servette,Sturm Graz,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,D,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Skonto,Chelsea,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,D,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Valencia,Hapoel Haifa,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,A,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-08-25,Widzew Łódź,Fiorentina,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Third qualifying round,H,True,1999–2000_UEFA_Champions_League_qualifying_rounds,Pasted markdown (2)(1).md
1999-09-14,Barcelona,Arsenal,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Barcelona,Fiorentina,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Chelsea,Galatasaray,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Chelsea,Hertha BSC,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Lazio,Bayer Leverkusen,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Lazio,Dynamo Kyiv,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Manchester United,Marseille,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Manchester United,Sturm Graz,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Real Madrid,Olympiacos,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Real Madrid,Porto,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Rosenborg,Borussia Dortmund,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Rosenborg,Feyenoord,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Sparta Prague,Bordeaux,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Sparta Prague,Spartak Moscow,5-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Valencia,Bayern Munich,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-14,Valencia,Rangers,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Barcelona,AIK,5-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Bayern Munich,Valencia,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Bordeaux,Sparta Prague,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Chelsea,Milan,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Dynamo Kyiv,Lazio,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Feyenoord,Rosenborg,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Fiorentina,Barcelona,3-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Hertha BSC,Chelsea,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Lazio,Maribor,4-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Manchester United,Croatia Zagreb,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Marseille,Manchester United,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Porto,Real Madrid,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Real Madrid,Molde,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Rosenborg,Boavista,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Sparta Prague,Willem II,4-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-21,Valencia,PSV Eindhoven,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Bayern Munich,PSV Eindhoven,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Bayern Munich,Rangers,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Bordeaux,Spartak Moscow,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Bordeaux,Willem II,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Dynamo Kyiv,Bayer Leverkusen,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Dynamo Kyiv,Maribor,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Feyenoord,Boavista,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Feyenoord,Borussia Dortmund,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Fiorentina,AIK,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Fiorentina,Arsenal,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Hertha BSC,Galatasaray,1-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Hertha BSC,Milan,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Marseille,Croatia Zagreb,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Marseille,Sturm Graz,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Porto,Molde,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-09-28,Porto,Olympiacos,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Arsenal,Barcelona,2-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Arsenal,Fiorentina,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Bayer Leverkusen,Dynamo Kyiv,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Bayer Leverkusen,Lazio,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Borussia Dortmund,Feyenoord,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Borussia Dortmund,Rosenborg,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Galatasaray,Chelsea,0-5,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Galatasaray,Hertha BSC,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Olympiacos,Porto,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Olympiacos,Real Madrid,3-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Rangers,Bayern Munich,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Rangers,Valencia,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Spartak Moscow,Bordeaux,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Spartak Moscow,Sparta Prague,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Sturm Graz,Manchester United,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-19,Sturm Graz,Marseille,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,AIK,Barcelona,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Arsenal,AIK,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Bayer Leverkusen,Maribor,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Boavista,Rosenborg,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Borussia Dortmund,Boavista,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Croatia Zagreb,Manchester United,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Galatasaray,Milan,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Maribor,Lazio,0-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Milan,Chelsea,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Molde,Real Madrid,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Olympiacos,Molde,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,PSV Eindhoven,Valencia,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Rangers,PSV Eindhoven,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Spartak Moscow,Willem II,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Sturm Graz,Croatia Zagreb,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-10-26,Willem II,Sparta Prague,3-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,AIK,Arsenal,2-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,AIK,Fiorentina,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group B,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Boavista,Borussia Dortmund,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Boavista,Feyenoord,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group C,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Croatia Zagreb,Marseille,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Croatia Zagreb,Sturm Graz,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group D,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Maribor,Bayer Leverkusen,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Maribor,Dynamo Kyiv,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group A,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Milan,Galatasaray,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Milan,Hertha BSC,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group H,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Molde,Olympiacos,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Molde,Porto,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group E,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,PSV Eindhoven,Bayern Munich,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,H,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,PSV Eindhoven,Rangers,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group F,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Willem II,Bordeaux,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,D,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-02,Willem II,Spartak Moscow,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,First group stage - Group G,A,True,1999–2000_UEFA_Champions_League_first_group_stage,Pasted markdown (2)(1).md
1999-11-23,Barcelona,Porto,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-11-23,Barcelona,Sparta Prague,5-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-11-23,Bayern Munich,Dynamo Kyiv,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-11-23,Bayern Munich,Real Madrid,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
