"Country","Season","StartYear","PageTitle","URL","DownloadStatus","ExpectedMatches","DatedFootballBoxes","DatedTableRows","UndatedScoreRows","BestDatedCount","CoveragePct","Assessment"
"Italy","1993-94",1993,"1993–94 Serie A","https://en.wikipedia.org/wiki/1993%E2%80%9394_Serie_A","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","1994-95",1994,"1994–95 Serie A","https://en.wikipedia.org/wiki/1994%E2%80%9395_Serie_A","cached",306,1,0,19,1,0.3,"SOME_DATED_MATCHES"
"Italy","1995-96",1995,"1995–96 Serie A","https://en.wikipedia.org/wiki/1995%E2%80%9396_Serie_A","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","1996-97",1996,"1996–97 Serie A","https://en.wikipedia.org/wiki/1996%E2%80%9397_Serie_A","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","1997-98",1997,"1997–98 Serie A","https://en.wikipedia.org/wiki/1997%E2%80%9398_Serie_A","cached",306,0,10,18,10,3.3,"SOME_DATED_MATCHES"
"Italy","1998-99",1998,"1998–99 Serie A","https://en.wikipedia.org/wiki/1998%E2%80%9399_Serie_A","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","1999-00",1999,"1999–00 Serie A","https://en.wikipedia.org/wiki/1999%E2%80%9300_Serie_A","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2000-01",2000,"2000–01 Serie A","https://en.wikipedia.org/wiki/2000%E2%80%9301_Serie_A","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2001-02",2001,"2001–02 Serie A","https://en.wikipedia.org/wiki/2001%E2%80%9302_Serie_A","cached",306,0,3,18,3,1,"SOME_DATED_MATCHES"
"Italy","2002-03",2002,"2002–03 Serie A","https://en.wikipedia.org/wiki/2002%E2%80%9303_Serie_A","cached",306,0,3,18,3,1,"SOME_DATED_MATCHES"
"Italy","2003-04",2003,"2003–04 Serie A","https://en.wikipedia.org/wiki/2003%E2%80%9304_Serie_A","cached",306,0,3,18,3,1,"SOME_DATED_MATCHES"
"Italy","2004-05",2004,"2004–05 Serie A","https://en.wikipedia.org/wiki/2004%E2%80%9305_Serie_A","cached",380,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2005-06",2005,"2005–06 Serie A","https://en.wikipedia.org/wiki/2005%E2%80%9306_Serie_A","cached",380,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2006-07",2006,"2006–07 Serie A","https://en.wikipedia.org/wiki/2006%E2%80%9307_Serie_A","cached",380,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2007-08",2007,"2007–08 Serie A","https://en.wikipedia.org/wiki/2007%E2%80%9308_Serie_A","cached",380,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2008-09",2008,"2008–09 Serie A","https://en.wikipedia.org/wiki/2008%E2%80%9309_Serie_A","cached",380,0,0,23,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Italy","2009-10",2009,"2009–10 Serie A","https://en.wikipedia.org/wiki/2009%E2%80%9310_Serie_A","cached",380,0,3,20,3,0.8,"SOME_DATED_MATCHES"
"Italy","2010-11",2010,"2010–11 Serie A","https://en.wikipedia.org/wiki/2010%E2%80%9311_Serie_A","cached",380,0,16,20,16,4.2,"SOME_DATED_MATCHES"
"Italy","2011-12",2011,"2011–12 Serie A","https://en.wikipedia.org/wiki/2011%E2%80%9312_Serie_A","cached",380,0,12,22,12,3.2,"SOME_DATED_MATCHES"
"Italy","2012-13",2012,"2012–13 Serie A","https://en.wikipedia.org/wiki/2012%E2%80%9313_Serie_A","cached",380,0,1,25,1,0.3,"SOME_DATED_MATCHES"
"Spain","1929-30",1929,"1929 La Liga","https://en.wikipedia.org/wiki/1929_La_Liga","cached",90,0,2,14,2,2.2,"SOME_DATED_MATCHES"
"Spain","1930-31",1930,"1930–31 La Liga","https://en.wikipedia.org/wiki/1930%E2%80%9331_La_Liga","cached",90,0,0,13,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1931-32",1931,"1931–32 La Liga","https://en.wikipedia.org/wiki/1931%E2%80%9332_La_Liga","cached",90,0,0,13,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1932-33",1932,"1932–33 La Liga","https://en.wikipedia.org/wiki/1932%E2%80%9333_La_Liga","cached",90,0,0,13,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1933-34",1933,"1933–34 La Liga","https://en.wikipedia.org/wiki/1933%E2%80%9334_La_Liga","cached",90,0,0,13,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1934-35",1934,"1934–35 La Liga","https://en.wikipedia.org/wiki/1934%E2%80%9335_La_Liga","cached",132,0,0,15,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1935-36",1935,"1935–36 La Liga","https://en.wikipedia.org/wiki/1935%E2%80%9336_La_Liga","cached",132,0,0,16,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1939-40",1939,"1939–40 La Liga","https://en.wikipedia.org/wiki/1939%E2%80%9340_La_Liga","cached",132,0,0,16,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1940-41",1940,"1940–41 La Liga","https://en.wikipedia.org/wiki/1940%E2%80%9341_La_Liga","cached",132,0,0,17,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1941-42",1941,"1941–42 La Liga","https://en.wikipedia.org/wiki/1941%E2%80%9342_La_Liga","cached",182,0,0,17,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1942-43",1942,"1942–43 La Liga","https://en.wikipedia.org/wiki/1942%E2%80%9343_La_Liga","cached",182,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1943-44",1943,"1943–44 La Liga","https://en.wikipedia.org/wiki/1943%E2%80%9344_La_Liga","cached",182,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1944-45",1944,"1944–45 La Liga","https://en.wikipedia.org/wiki/1944%E2%80%9345_La_Liga","cached",182,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1945-46",1945,"1945–46 La Liga","https://en.wikipedia.org/wiki/1945%E2%80%9346_La_Liga","cached",182,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1946-47",1946,"1946–47 La Liga","https://en.wikipedia.org/wiki/1946%E2%80%9347_La_Liga","cached",182,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1947-48",1947,"1947–48 La Liga","https://en.wikipedia.org/wiki/1947%E2%80%9348_La_Liga","cached",182,0,0,17,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1948-49",1948,"1948–49 La Liga","https://en.wikipedia.org/wiki/1948%E2%80%9349_La_Liga","cached",182,0,0,17,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1949-50",1949,"1949–50 La Liga","https://en.wikipedia.org/wiki/1949%E2%80%9350_La_Liga","cached",182,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1950-51",1950,"1950–51 La Liga","https://en.wikipedia.org/wiki/1950%E2%80%9351_La_Liga","cached",240,0,0,25,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1951-52",1951,"1951–52 La Liga","https://en.wikipedia.org/wiki/1951%E2%80%9352_La_Liga","cached",240,0,0,25,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1952-53",1952,"1952–53 La Liga","https://en.wikipedia.org/wiki/1952%E2%80%9353_La_Liga","cached",240,0,0,25,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1953-54",1953,"1953–54 La Liga","https://en.wikipedia.org/wiki/1953%E2%80%9354_La_Liga","cached",240,0,0,25,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1954-55",1954,"1954–55 La Liga","https://en.wikipedia.org/wiki/1954%E2%80%9355_La_Liga","cached",240,0,0,24,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1955-56",1955,"1955–56 La Liga","https://en.wikipedia.org/wiki/1955%E2%80%9356_La_Liga","cached",240,0,0,25,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1956-57",1956,"1956–57 La Liga","https://en.wikipedia.org/wiki/1956%E2%80%9357_La_Liga","cached",240,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1957-58",1957,"1957–58 La Liga","https://en.wikipedia.org/wiki/1957%E2%80%9358_La_Liga","cached",240,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1958-59",1958,"1958–59 La Liga","https://en.wikipedia.org/wiki/1958%E2%80%9359_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1959-60",1959,"1959–60 La Liga","https://en.wikipedia.org/wiki/1959%E2%80%9360_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1960-61",1960,"1960–61 La Liga","https://en.wikipedia.org/wiki/1960%E2%80%9361_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1961-62",1961,"1961–62 La Liga","https://en.wikipedia.org/wiki/1961%E2%80%9362_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1962-63",1962,"1962–63 La Liga","https://en.wikipedia.org/wiki/1962%E2%80%9363_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1963-64",1963,"1963–64 La Liga","https://en.wikipedia.org/wiki/1963%E2%80%9364_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1964-65",1964,"1964–65 La Liga","https://en.wikipedia.org/wiki/1964%E2%80%9365_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1965-66",1965,"1965–66 La Liga","https://en.wikipedia.org/wiki/1965%E2%80%9366_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1966-67",1966,"1966–67 La Liga","https://en.wikipedia.org/wiki/1966%E2%80%9367_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1967-68",1967,"1967–68 La Liga","https://en.wikipedia.org/wiki/1967%E2%80%9368_La_Liga","cached",240,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1968-69",1968,"1968–69 La Liga","https://en.wikipedia.org/wiki/1968%E2%80%9369_La_Liga","cached",240,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1969-70",1969,"1969–70 La Liga","https://en.wikipedia.org/wiki/1969%E2%80%9370_La_Liga","cached",240,0,0,17,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1970-71",1970,"1970–71 La Liga","https://en.wikipedia.org/wiki/1970%E2%80%9371_La_Liga","cached",240,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1971-72",1971,"1971–72 La Liga","https://en.wikipedia.org/wiki/1971%E2%80%9372_La_Liga","cached",306,0,0,20,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1972-73",1972,"1972–73 La Liga","https://en.wikipedia.org/wiki/1972%E2%80%9373_La_Liga","cached",306,0,0,21,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1973-74",1973,"1973–74 La Liga","https://en.wikipedia.org/wiki/1973%E2%80%9374_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1974-75",1974,"1974–75 La Liga","https://en.wikipedia.org/wiki/1974%E2%80%9375_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1975-76",1975,"1975–76 La Liga","https://en.wikipedia.org/wiki/1975%E2%80%9376_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1976-77",1976,"1976–77 La Liga","https://en.wikipedia.org/wiki/1976%E2%80%9377_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1977-78",1977,"1977–78 La Liga","https://en.wikipedia.org/wiki/1977%E2%80%9378_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1978-79",1978,"1978–79 La Liga","https://en.wikipedia.org/wiki/1978%E2%80%9379_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1979-80",1979,"1979–80 La Liga","https://en.wikipedia.org/wiki/1979%E2%80%9380_La_Liga","cached",306,0,0,19,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1980-81",1980,"1980–81 La Liga","https://en.wikipedia.org/wiki/1980%E2%80%9381_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1981-82",1981,"1981–82 La Liga","https://en.wikipedia.org/wiki/1981%E2%80%9382_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1982-83",1982,"1982–83 La Liga","https://en.wikipedia.org/wiki/1982%E2%80%9383_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1983-84",1983,"1983–84 La Liga","https://en.wikipedia.org/wiki/1983%E2%80%9384_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1984-85",1984,"1984–85 La Liga","https://en.wikipedia.org/wiki/1984%E2%80%9385_La_Liga","cached",306,0,0,20,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1985-86",1985,"1985–86 La Liga","https://en.wikipedia.org/wiki/1985%E2%80%9386_La_Liga","cached",306,0,0,18,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1986-87",1986,"1986–87 La Liga","https://en.wikipedia.org/wiki/1986%E2%80%9387_La_Liga","cached",396,0,0,39,0,0,"RESULTS_PRESENT_BUT_NO_MATCH_DATES_FOUND"
"Spain","1987-88",1987,"1987–88 La Liga","https://en.wikipedia.org/wiki/1987%E2%80%9388_La_Liga","cached",380,0,4,23,4,1.1,"SOME_DATED_MATCHES"
"Spain","1988-89",1988,"1988–89 La Liga","https://en.wikipedia.org/wiki/1988%E2%80%9389_La_Liga","cached",380,0,4,22,4,1.1,"SOME_DATED_MATCHES"
"Spain","1989-90",1989,"1989–90 La Liga","https://en.wikipedia.org/wiki/1989%E2%80%9390_La_Liga","cached",380,0,4,26,4,1.1,"SOME_DATED_MATCHES"
"Spain","1990-91",1990,"1990–91 La Liga","https://en.wikipedia.org/wiki/1990%E2%80%9391_La_Liga","cached",380,0,4,26,4,1.1,"SOME_DATED_MATCHES"
"Spain","1991-92",1991,"1991–92 La Liga","https://en.wikipedia.org/wiki/1991%E2%80%9392_La_Liga","cached",380,0,4,26,4,1.1,"SOME_DATED_MATCHES"
"Spain","1992-93",1992,"1992–93 La Liga","https://en.wikipedia.org/wiki/1992%E2%80%9393_La_Liga","cached",380,0,4,26,4,1.1,"SOME_DATED_MATCHES"
"Spain","1993-94",1993,"1993–94 La Liga","https://en.wikipedia.org/wiki/1993%E2%80%9394_La_Liga","cached",380,0,5,28,5,1.3,"SOME_DATED_MATCHES"
"Spain","1994-95",1994,"1994–95 La Liga","https://en.wikipedia.org/wiki/1994%E2%80%9395_La_Liga","cached",380,0,4,26,4,1.1,"SOME_DATED_MATCHES"
"Spain","1995-96",1995,"1995–96 La Liga","https://en.wikipedia.org/wiki/1995%E2%80%9396_La_Liga","cached",462,0,4,28,4,0.9,"SOME_DATED_MATCHES"
"Spain","1996-97",1996,"1996–97 La Liga","https://en.wikipedia.org/wiki/1996%E2%80%9397_La_Liga","cached",462,0,5,25,5,1.1,"SOME_DATED_MATCHES"
"Spain","1997-98",1997,"1997–98 La Liga","https://en.wikipedia.org/wiki/1997%E2%80%9398_La_Liga","cached",380,0,7,26,7,1.8,"SOME_DATED_MATCHES"
"Spain","1998-99",1998,"1998–99 La Liga","https://en.wikipedia.org/wiki/1998%E2%80%9399_La_Liga","cached",380,0,7,26,7,1.8,"SOME_DATED_MATCHES"
"Spain","1999-00",1999,"1999–00 La Liga","https://en.wikipedia.org/wiki/1999%E2%80%9300_La_Liga","download_failed",,,,,,,"PAGE_MISSING_OR_FAILED"
"Spain","2000-01",2000,"2000–01 La Liga","https://en.wikipedia.org/wiki/2000%E2%80%9301_La_Liga","cached",380,0,3,20,3,0.8,"SOME_DATED_MATCHES"
"Spain","2001-02",2001,"2001–02 La Liga","https://en.wikipedia.org/wiki/2001%E2%80%9302_La_Liga","cached",380,0,3,20,3,0.8,"SOME_DATED_MATCHES"
"Spain","2002-03",2002,"2002–03 La Liga","https://en.wikipedia.org/wiki/2002%E2%80%9303_La_Liga","cached",380,0,12,23,12,3.2,"SOME_DATED_MATCHES"
"Spain","2003-04",2003,"2003–04 La Liga","https://en.wikipedia.org/wiki/2003%E2%80%9304_La_Liga","cached",380,0,13,20,13,3.4,"SOME_DATED_MATCHES"
"Spain","2004-05",2004,"2004–05 La Liga","https://en.wikipedia.org/wiki/2004%E2%80%9305_La_Liga","cached",380,0,10,20,10,2.6,"SOME_DATED_MATCHES"
"Spain","2005-06",2005,"2005–06 La Liga","https://en.wikipedia.org/wiki/2005%E2%80%9306_La_Liga","cached",380,0,9,20,9,2.4,"SOME_DATED_MATCHES"
"Spain","2006-07",2006,"2006–07 La Liga","https://en.wikipedia.org/wiki/2006%E2%80%9307_La_Liga","cached",380,0,3,20,3,0.8,"SOME_DATED_MATCHES"
"Spain","2007-08",2007,"2007–08 La Liga","https://en.wikipedia.org/wiki/2007%E2%80%9308_La_Liga","cached",380,0,3,20,3,0.8,"SOME_DATED_MATCHES"
"Spain","2008-09",2008,"2008–09 La Liga","https://en.wikipedia.org/wiki/2008%E2%80%9309_La_Liga","cached",380,0,3,20,3,0.8,"SOME_DATED_MATCHES"
"Spain","2009-10",2009,"2009–10 La Liga","https://en.wikipedia.org/wiki/2009%E2%80%9310_La_Liga","cached",380,0,3,27,3,0.8,"SOME_DATED_MATCHES"
"Spain","2010-11",2010,"2010–11 La Liga","https://en.wikipedia.org/wiki/2010%E2%80%9311_La_Liga","cached",380,0,5,24,5,1.3,"SOME_DATED_MATCHES"
"Spain","2011-12",2011,"2011–12 La Liga","https://en.wikipedia.org/wiki/2011%E2%80%9312_La_Liga","cached",380,0,5,26,5,1.3,"SOME_DATED_MATCHES"
