EntryCountry,EntryTier,Team,EntryDate,EntryYear,InitialRating,EntryPeriod,R100,R20,R50,Change20,Change50,Change100,EntrySeasonStart,CoverageStartSeason,CoverageEntry
England,5,Nuneaton Town,2012-08-11,2012,1950,2010-2019,2050.83527449552,1955.03620789333,2065.49173599664,5.0362078933299,115.49173599664,100.83527449552,2012,2005,FALSE
England,5,Oxford City,2023-08-05,2023,1950,2020-present,,1976.13727951813,,26.1372795181301,,,2023,2005,FALSE
England,5,Salford City,2018-08-04,2018,1950,2010-2019,2294.30257585517,2097.10684624903,2140.16924709079,147.10684624903,190.16924709079,344.30257585517,2018,2005,FALSE
England,5,Salisbury City,2007-08-11,2007,1950,2000-2009,2028.58750796117,1976.06654917604,2047.46739153958,26.0665491760401,97.4673915395799,78.5875079611701,2007,2005,FALSE
England,5,Solihull Moors,2016-08-06,2016,1950,2010-2019,2092.20096040586,1986.76036439129,1993.36702790358,36.7603643912901,43.36702790358,142.20096040586,2016,2005,FALSE
England,5,Southport,2005-08-13,2005,1950,2000-2009,1966.77429533948,1905.32171134456,1952.62699884325,-44.6782886554399,2.62699884325002,16.77429533948,2005,2005,TRUE
England,5,St. Albans,2006-08-12,2006,1950,2000-2009,,1930.60941723556,,-19.3905827644401,,,2006,2005,FALSE
England,5,Stafford Rangers,2006-08-12,2006,1950,2000-2009,,1981.49739077218,1920.80838707095,31.4973907721801,-29.1916129290501,,2006,2005,FALSE
England,5,Stevenage,2005-08-13,2005,1950,2000-2009,2085.08962426751,2005.29906131133,1997.44048433556,55.29906131133,47.4404843355601,135.08962426751,2005,2005,TRUE
England,5,Sutton United,2016-08-06,2016,1950,2010-2019,2122.64486564246,1997.82864376264,2092.87040478942,47.82864376264,142.87040478942,172.64486564246,2016,2005,FALSE
England,5,Tamworth,2005-08-13,2005,1950,2000-2009,1992.56096566486,1929.53515245454,1930.1049689199,-20.4648475454601,-19.8950310800999,42.5609656648601,2005,2005,TRUE
England,5,Telford United,2011-08-16,2011,1950,2010-2019,1889.86127523962,1951.42232620638,1990.35229701152,1.42232620637992,40.35229701152,-60.13872476038,2011,2005,FALSE
England,5,Truro City,2025-08-09,2025,1950,2020-present,,1933.85509489343,,-16.1449051065699,,,2025,2005,FALSE
England,5,Wealdstone,2020-10-06,2020,1950,2020-present,2024.90168444702,1961.27974335062,1942.70722864096,11.27974335062,-7.29277135903999,74.90168444702,2020,2005,FALSE
England,5,Welling United,2013-08-10,2013,1950,2010-2019,1989.56386227146,2032.31178065819,2018.98228219363,82.31178065819,68.98228219363,39.56386227146,2013,2005,FALSE
England,5,Weymouth,2006-08-12,2006,1950,2000-2009,1966.80845237562,1998.99759742965,1957.12701811163,48.9975974296501,7.12701811162992,16.8084523756199,2006,2005,FALSE
England,5,Woking,2005-08-13,2005,1950,2000-2009,1979.3781629714,1998.89913541376,2002.69252629283,48.89913541376,52.6925262928301,29.3781629713999,2005,2005,TRUE
France,1,Aixoise,1967-08-18,1967,2689,Before 1990,,2653.78518649863,,-35.2148135013699,,,1967,1947,FALSE
France,1,Ajaccio,1967-08-18,1967,2689,Before 1990,2670.33488553038,2733.87316764667,2733.24542388078,44.87316764667,44.24542388078,-18.6651144696202,1967,1947,FALSE
France,1,Angers,1964-08-30,1964,2689,Before 1990,2746.15733192071,2685.43229126773,2689.77620522266,-3.56770873227015,0.776205222659883,57.15733192071,1964,1947,FALSE
France,1,Angoulême CFC,1971-08-11,1971,2689,Before 1990,,2645.68798283614,,-43.3120171638602,,,1971,1947,FALSE
France,1,Arles-Avignon,2010-08-07,2010,2689,2010-2019,,2626.19446550725,2583.71999439365,-62.8055344927502,-105.28000560635,,2010,1947,FALSE
France,1,Auxerre,1980-07-24,1980,2689,Before 1990,2740.14390143965,2680.76237878949,2703.44564336767,-8.23762121051004,14.4456433676701,51.1439014396501,1980,1947,FALSE
France,1,Avignon Foot 84,1975-08-08,1975,2689,Before 1990,,2615.58823518575,,-73.4117648142501,,,1975,1947,FALSE
France,1,Bastia,1968-09-03,1968,2689,Before 1990,2756.33732417215,2659.5241728763,2708.95118168992,-29.4758271237001,19.9511816899199,67.3373241721502,1968,1947,FALSE
France,1,Bordeaux,1953-08-23,1953,2689,Before 1990,2810.91437202554,2758.71358940154,2760.1003638208,69.7135894015401,71.1003638207999,121.91437202554,1953,1947,FALSE
France,1,Boulogne,2009-08-08,2009,2689,2000-2009,,2657.01176423533,2593.14211489246,-31.9882357646702,-95.8578851075399,,2009,1947,FALSE
France,1,Brest,1979-07-26,1979,2689,Before 1990,2721.60597462577,2618.83508683756,2665.28008143949,-70.1649131624399,-23.71991856051,32.6059746257702,1979,1947,FALSE
France,1,CS Sedan,1966-08-20,1966,2689,Before 1990,2762.21076013234,2729.15781338035,2767.92333150994,40.15781338035,78.92333150994,73.2107601323401,1966,1947,FALSE
France,1,Caen,1989-07-22,1989,2689,Before 1990,2761.22689002177,2692.83183915426,2721.77572548335,3.8318391542598,32.77572548335,72.22689002177,1989,1947,FALSE
France,1,Cannes,1947-08-24,1947,2689,Before 1990,2591.12617211299,2665.91531213462,2626.01149464016,-23.0846878653801,-62.98850535984,-97.8738278870101,1947,1947,TRUE
France,1,Dijon,2011-08-07,2011,2689,2010-2019,2701.70949488275,2692.15317065353,2679.6708572166,3.1531706535302,-9.32914278340013,12.7094948827498,2011,1947,FALSE
France,1,FC Sete,1947-08-24,1947,2689,Before 1990,2617.60599499985,2598.50302341123,2661.22141407206,-90.4969765887699,-27.7785859279402,-71.3940050001502,1947,1947,TRUE
France,1,Grenoble,2008-08-09,2008,2689,2000-2009,2611.78803188825,2706.09667809137,2622.94403427525,17.09667809137,-66.05596572475,-77.2119681117501,2008,1947,FALSE
France,1,Gueugnon,1995-07-19,1995,2689,1990-1999,,2658.59935867407,,-30.4006413259299,,,1995,1947,FALSE
France,1,Guingamp,1995-07-19,1995,2689,1990-1999,2693.92491741508,2755.47130574496,2739.41109456351,66.4713057449599,50.4110945635098,4.92491741508002,1995,1947,FALSE
France,1,Istres,2004-08-07,2004,2689,2000-2009,,2646.87686615325,,-42.1231338467501,,,2004,1947,FALSE
France,1,Lb Chateauroux,1997-08-02,1997,2689,1990-1999,,2682.73962917822,,-6.26037082177982,,,1997,1947,FALSE
France,1,Le Havre,1953-08-23,1953,2689,Before 1990,2620.68079501653,2648.87558158737,2640.95465548746,-40.1244184126299,-48.0453445125399,-68.3192049834702,1953,1947,FALSE
France,1,Le Mans,2003-08-02,2003,2689,2000-2009,2755.27956848196,2663.97507866743,2723.30276950262,-25.0249213325701,34.3027695026199,66.2795684819598,2003,1947,FALSE
France,1,Lens,1947-08-24,1947,2689,Before 1990,2714.33209912299,2720.47100047209,2761.93599870948,31.4710004720901,72.9359987094799,25.3320991229898,1947,1947,TRUE
France,1,Lille,1947-08-24,1947,2689,Before 1990,2811.59839764079,2764.38092241716,2768.48445167971,75.38092241716,79.4844516797102,122.59839764079,1947,1947,TRUE
France,1,Lorient,1998-08-07,1998,2689,1990-1999,2731.76816560662,2689.62216733069,2671.76906867946,0.62216733068999,-17.2309313205401,42.7681656066202,1998,1947,FALSE
France,1,Lyon,1964-08-29,1964,2689,Before 1990,2661.42320438795,2732.72545128093,2734.46611636749,43.72545128093,45.46611636749,-27.5767956120499,1964,1947,FALSE
France,1,Marseille,1947-08-24,1947,2689,Before 1990,2706.08104309263,2751.3217014424,2790.30199257472,62.3217014423999,101.30199257472,17.0810430926299,1947,1947,TRUE
France,1,Martigues,1993-07-24,1993,2689,1990-1999,2642.05914248959,2678.15579957678,2693.17581472088,-10.8442004232202,4.17581472088023,-46.9408575104098,1993,1947,FALSE
France,1,Matra Racing,1987-07-18,1987,2689,Before 1990,,2766.45698357726,,77.45698357726,,,1987,1947,FALSE
France,1,Metz,1947-08-24,1947,2689,Before 1990,2654.0814342584,2650.91089882745,2638.39909837923,-38.0891011725498,-50.60090162077,-34.9185657416001,1947,1947,TRUE
France,1,Monaco,1953-08-23,1953,2689,Before 1990,2699.94814121976,2690.92597939779,2683.44813557947,1.92597939778989,-5.55186442052991,10.9481412197601,1953,1947,FALSE
France,1,Montpellier,1947-08-24,1947,2689,Before 1990,2631.23351056791,2675.95300519707,2652.77612882791,-13.0469948029299,-36.2238711720902,-57.7664894320901,1947,1947,TRUE
France,1,Mulhouse,1982-08-10,1982,2689,Before 1990,,2701.01083606676,2679.71207503944,12.01083606676,-9.28792496055985,,1982,1947,FALSE
France,1,Nancy,1947-08-24,1947,2689,Before 1990,2670.91887444292,2650.07432451712,2648.26015744317,-38.9256754828798,-40.7398425568299,-18.0811255570802,1947,1947,TRUE
France,1,Nantes,1964-08-29,1964,2689,Before 1990,2849.30775219133,2713.1429606988,2814.40017260709,24.1429606987999,125.40017260709,160.30775219133,1964,1947,FALSE
France,1,Nice,1948-08-22,1948,2689,Before 1990,2701.05970569257,2685.65718904439,2727.02399434944,-3.34281095560982,38.0239943494398,12.0597056925699,1948,1947,FALSE
France,1,Niort,1987-07-18,1987,2689,Before 1990,2613.52610278498,2698.08250482135,2646.26263605954,9.08250482135008,-42.73736394046,-75.4738972150199,1987,1947,FALSE
France,1,Nîmes,1953-08-23,1953,2689,Before 1990,2666.98820685443,2700.28160211076,2697.54495772469,11.2816021107601,8.54495772468999,-22.0117931455702,1953,1947,FALSE
France,1,Olympique Alès,1947-08-24,1947,2689,Before 1990,,2638.04296815433,,-50.9570318456699,,,1947,1947,TRUE
France,1,PSG,1971-08-11,1971,2689,Before 1990,2719.03796570183,2667.74638523301,2670.5477363682,-21.2536147669898,-18.4522636318002,30.0379657018302,1971,1947,FALSE
France,1,Paris FC,1972-08-09,1972,2689,Before 1990,2664.92262686628,2645.57931430905,2717.59940646187,-43.42068569095,28.5994064618699,-24.0773731337199,1972,1947,FALSE
France,1,Paris Saint-Germain,2014-08-08,2014,2689,2010-2019,2995.77382071573,2794.49042525053,2963.2898176436,105.49042525053,274.2898176436,306.77382071573,2014,1947,FALSE
France,1,Red Star Olympique,1965-08-22,1965,2689,Before 1990,2660.24520203398,2615.2429035626,2660.44044978428,-73.7570964373999,-28.5595502157198,-28.7547979660199,1965,1947,FALSE
France,1,Red Star Olympique Audonien,1947-08-24,1947,2689,Before 1990,,2607.44687296109,,-81.5531270389101,,,1947,1947,TRUE
France,1,Reims,1947-08-24,1947,2689,Before 1990,2829.13248779821,2770.86421259858,2773.52593316452,81.8642125985798,84.5259331645202,140.13248779821,1947,1947,TRUE
France,1,Rennes,1947-08-24,1947,2689,Before 1990,2736.44006057572,2678.15520488071,2733.55118931001,-10.8447951192902,44.5511893100102,47.4400605757201,1947,1947,TRUE
France,1,Roubaix,1947-08-24,1947,2689,Before 1990,2640.81580333973,2716.73425664901,2691.94494094325,27.7342566490102,2.94494094325,-48.1841966602701,1947,1947,TRUE
France,1,Rouen,1964-08-30,1964,2689,Before 1990,2644.34297093044,2691.32493915665,2668.83015862646,2.32493915665009,-20.1698413735398,-44.6570290695599,1964,1947,FALSE
France,1,SR Colmar,1948-08-22,1948,2689,Before 1990,,2706.07260640478,,17.0726064047799,,,1948,1947,FALSE
France,1,Saint-Étienne,1947-08-24,1947,2689,Before 1990,2702.94375560041,2720.20211456492,2733.8854517791,31.2021145649201,44.8854517791001,13.94375560041,1947,1947,TRUE
France,1,Sochaux,1947-08-24,1947,2689,Before 1990,2711.60784295783,2698.11703591501,2701.37619490762,9.11703591501009,12.3761949076202,22.6078429578301,1947,1947,TRUE
France,1,Sporting Toulon Var,1964-08-30,1964,2689,Before 1990,2696.74960251189,2645.49054079501,2635.3278341008,-43.50945920499,-53.6721658992001,7.74960251188986,1964,1947,FALSE
France,1,Stade Francais,1947-08-24,1947,2689,Before 1990,2658.08941571623,2721.05614540121,2676.6870162715,32.05614540121,-12.3129837285001,-30.9105842837698,1947,1947,TRUE
France,1,Stade Laval,1976-08-06,1976,2689,Before 1990,2707.89399354312,2715.41720672432,2683.23609278686,26.4172067243198,-5.7639072131401,18.8939935431199,1976,1947,FALSE
France,1,Stade Red Star,1948-08-22,1948,2689,Before 1990,,2659.69815331422,,-29.3018466857802,,,1948,1947,FALSE
France,1,Strasbourg,1947-08-24,1947,2689,Before 1990,2687.36246123741,2715.66457042641,2668.82633442521,26.6645704264101,-20.17366557479,-1.63753876258988,1947,1947,TRUE
France,1,Toulouse,1947-08-24,1947,2689,Before 1990,2758.07338090249,2658.1864300296,2650.55768418432,-30.8135699703998,-38.4423158156801,69.0733809024901,1947,1947,TRUE
France,1,Tours,1980-07-24,1980,2689,Before 1990,2705.51745306062,2709.39405637155,2691.10966684408,20.3940563715501,2.10966684408004,16.51745306062,1980,1947,FALSE
France,1,Troyes,1973-08-07,1973,2689,Before 1990,2671.27092518456,2688.34312562401,2712.10432389411,-0.656874375989901,23.1043238941102,-17.7290748154401,1973,1947,FALSE
France,1,Ua Sedan Torcy,1964-08-29,1964,2689,Before 1990,,2669.96990990759,2709.0780813639,-19.0300900924099,20.0780813638999,,1964,1947,FALSE
France,1,Valenciennes,1964-08-30,1964,2689,Before 1990,2768.77650554965,2728.04247469411,2797.1993534735,39.0424746941098,108.1993534735,79.7765055496502,1964,1947,FALSE
France,1,Évian,2011-08-06,2011,2689,2010-2019,2680.98561238758,2698.75061846672,2712.39404785122,9.75061846671997,23.39404785122,-8.0143876124198,2011,1947,FALSE
France,2,Amiens,2016-08-01,2016,2495,2010-2019,2651.52975501123,2571.16787504712,2642.7359755063,76.1678750471201,147.7359755063,156.52975501123,2016,2014,FALSE
France,2,Annecy,2022-07-30,2022,2495,2020-present,2597.06059674286,2534.72151947865,2549.32457668171,39.72151947865,54.3245766817099,102.06059674286,2022,2014,FALSE
France,2,Bourg-Péronnas,2015-07-31,2015,2495,2010-2019,2490.58530460524,2554.02596269042,2544.41033167984,59.0259626904199,49.4103316798401,-4.4146953947602,2015,2014,FALSE
France,2,Béziers,2018-07-27,2018,2495,2010-2019,,2480.62071557728,,-14.37928442272,,,2018,2014,FALSE
France,2,Chambly,2019-07-26,2019,2495,2010-2019,,2500.8162239026,2519.72924253765,5.81622390260009,24.72924253765,,2019,2014,FALSE
France,2,Châteauroux,2014-08-01,2014,2495,2010-2019,2576.07575941193,2495.45024562101,2510.29358056721,0.450245621009799,15.29358056721,81.07575941193,2014,2014,TRUE
France,2,Clermont,2014-08-04,2014,2495,2010-2019,2593.01253303017,2525.81257307567,2602.7694759419,30.8125730756701,107.7694759419,98.0125330301698,2014,2014,TRUE
France,2,Concarneau,2023-08-05,2023,2495,2020-present,,2505.48586885361,,10.4858688536101,,,2023,2014,FALSE
France,2,Créteil,2014-08-01,2014,2495,2010-2019,,2526.35832162468,2572.33900323606,31.3583216246798,77.3390032360599,,2014,2014,TRUE
France,2,Dunkerque,2020-08-22,2020,2495,2020-present,2487.9907498339,2491.01315084615,2518.47016315357,-3.98684915385002,23.47016315357,-7.00925016610017,2020,2014,FALSE
France,2,Gazélec Ajaccio,2014-08-01,2014,2495,2010-2019,2631.01256007645,2569.14152293534,2627.13757606727,74.1415229353402,132.13757606727,136.01256007645,2014,2014,TRUE
France,2,Laval,2014-08-01,2014,2495,2010-2019,2551.53382867009,2576.96226072927,2602.70114857378,81.9622607292699,107.70114857378,56.5338286700899,2014,2014,TRUE
France,2,Orléans,2014-08-02,2014,2495,2010-2019,2553.71511454218,2524.81697071023,2494.20275175802,29.8169707102302,-0.797248241980014,58.7151145421799,2014,2014,TRUE
France,2,Pau,2020-08-22,2020,2495,2020-present,2548.78392932726,2459.16952297183,2562.27471065412,-35.8304770281702,67.2747106541201,53.78392932726,2020,2014,FALSE
France,2,Quevilly-Rouen,2017-08-04,2017,2495,2010-2019,2567.11669761841,2481.9096050426,2510.5545598601,-13.0903949573999,15.5545598601002,72.1166976184099,2017,2014,FALSE
France,2,Red Star,2015-07-31,2015,2495,2010-2019,2492.8399843919,2574.69000179611,2610.33492454164,79.6900017961102,115.33492454164,-2.16001560809991,2015,2014,FALSE
France,2,Rodez,2019-07-26,2019,2495,2010-2019,2493.31755782101,2490.32180897504,2524.16486287929,-4.67819102496014,29.16486287929,-1.68244217899019,2019,2014,FALSE
Germany,1,08 Homburg,1986-08-08,1986,2685,Before 1990,2635.39257670544,2651.71551091332,2646.2896261456,-33.28448908668,-38.7103738544001,-49.6074232945598,1986,1963,FALSE
Germany,1,1860 Munich,1963-08-24,1963,2685,Before 1990,2774.99537031088,2669.15346352448,2720.52997514184,-15.8465364755202,35.5299751418402,89.99537031088,1963,1963,TRUE
Germany,1,Alemannia Aachen,1967-08-19,1967,2685,Before 1990,2608.10280723565,2706.562294576,2699.470557506,21.5622945760001,14.4705575060002,-76.8971927643502,1967,1963,FALSE
Germany,1,Arminia Bielefeld,1970-08-15,1970,2685,Before 1990,2637.29758282334,2652.19632034993,2643.34115792362,-32.8036796500701,-41.6588420763801,-47.7024171766602,1970,1963,FALSE
Germany,1,Augsburg,2011-08-06,2011,2685,2010-2019,2766.40319920148,2675.26231040812,2673.71944135674,-9.7376895918801,-11.2805586432601,81.4031992014802,2011,1963,FALSE
Germany,1,Bayer Leverkusen,1979-08-11,1979,2685,Before 1990,2652.33647202225,2704.09282468508,2712.43728109174,19.0928246850799,27.4372810917398,-32.6635279777502,1979,1963,FALSE
Germany,1,Bayern Munich,1965-08-14,1965,2685,Before 1990,2747.43938440758,2769.32429351832,2759.17642597947,84.3242935183198,74.17642597947,62.4393844075798,1965,1963,FALSE
Germany,1,Blau Weiss 90 Berlin,1986-08-09,1986,2685,Before 1990,,2619.86325079499,,-65.1367492050099,,,1986,1963,FALSE
Germany,1,Bochum,1971-08-14,1971,2685,Before 1990,2681.54719504558,2702.57456112217,2708.30869681792,17.5745611221701,23.30869681792,-3.45280495442012,1971,1963,FALSE
Germany,1,Borussia Dortmund,1963-08-24,1963,2685,Before 1990,2738.59464078479,2716.52319974797,2698.39329286398,31.52319974797,13.3932928639802,53.5946407847901,1963,1963,TRUE
Germany,1,Borussia Mönchengladbach,1965-08-14,1965,2685,Before 1990,2743.02632974937,2681.41900336178,2694.54945255908,-3.58099663821986,9.54945255907978,58.0263297493698,1965,1963,FALSE
Germany,1,Borussia Neunkirchen,1964-08-22,1964,2685,Before 1990,,2672.74525594373,2615.44614334049,-12.2547440562698,-69.5538566595101,,1964,1963,FALSE
Germany,1,Darmstadt 98,1978-08-12,1978,2685,Before 1990,2665.51811091983,2645.26125729052,2636.8797709037,-39.73874270948,-48.1202290963001,-19.4818890801698,1978,1963,FALSE
Germany,1,Dynamo Dresden,1991-08-03,1991,2685,1990-1999,2717.40320376687,2693.33220069511,2705.31466828101,8.33220069510981,20.3146682810102,32.4032037668699,1991,1963,FALSE
Germany,1,Eintracht Braunschweig,1963-08-24,1963,2685,Before 1990,2729.3038751403,2667.74175314987,2646.47707487936,-17.25824685013,-38.5229251206401,44.3038751403001,1963,1963,TRUE
Germany,1,Eintracht Frankfurt,1963-08-24,1963,2685,Before 1990,2740.79731023898,2707.26401351383,2735.34815615421,22.2640135138299,50.3481561542099,55.7973102389801,1963,1963,TRUE
Germany,1,Energie Cottbus,2000-08-12,2000,2685,2000-2009,2651.98685217027,2693.29863714063,2665.91592347346,8.29863714063004,-19.0840765265398,-33.0131478297299,2000,1963,FALSE
Germany,1,Fortuna Düsseldorf,1966-08-20,1966,2685,Before 1990,2734.60081147688,2663.48434250871,2625.94041176611,-21.5156574912899,-59.0595882338898,49.6008114768802,1966,1963,FALSE
Germany,1,Fortuna Koln,1973-08-11,1973,2685,Before 1990,,2653.45629121689,,-31.5437087831101,,,1973,1963,FALSE
Germany,1,Freiburg,1993-08-07,1993,2685,1990-1999,2765.75463748696,2718.66790076072,2762.04655663719,33.6679007607199,77.04655663719,80.7546374869598,1993,1963,FALSE
Germany,1,Greuther Fürth,2012-08-25,2012,2685,2010-2019,2575.53607576814,2649.59756103478,2625.20751298515,-35.40243896522,-59.79248701485,-109.46392423186,2012,1963,FALSE
Germany,1,Hamburg,1963-08-24,1963,2685,Before 1990,2683.15465424685,2713.89197802995,2706.47282379227,28.8919780299502,21.47282379227,-1.84534575315001,1963,1963,TRUE
Germany,1,Hannover 96,1964-08-22,1964,2685,Before 1990,2689.31235157781,2688.88680066228,2679.01637332563,3.88680066228017,-5.98362667437004,4.3123515778102,1964,1963,FALSE
Germany,1,Hansa Rostock,1991-08-03,1991,2685,1990-1999,2716.75675077382,2679.54002486153,2706.59160763576,-5.45997513846987,21.5916076357598,31.7567507738199,1991,1963,FALSE
Germany,1,Hertha Berlin,1963-08-24,1963,2685,Before 1990,2702.52387843403,2630.82156785489,2635.14929015113,-54.17843214511,-49.8507098488699,17.5238784340299,1963,1963,TRUE
Germany,1,Hoffenheim,2008-08-16,2008,2685,2000-2009,2727.40801238129,2766.74952394413,2776.47533973788,81.74952394413,91.47533973788,42.4080123812901,2008,1963,FALSE
Germany,1,KFC Uerdingen 05,1975-08-09,1975,2685,Before 1990,2640.97958480845,2666.5539697491,2662.6242118977,-18.4460302509001,-22.3757881022998,-44.02041519155,1975,1963,FALSE
Germany,1,Kaiserslautern,1963-08-24,1963,2685,Before 1990,2655.7635891524,2696.08964192634,2637.13730456471,11.0896419263399,-47.8626954352899,-29.2364108475999,1963,1963,TRUE
Germany,1,Karlsruher SC,1963-08-24,1963,2685,Before 1990,2591.1930490132,2665.55873105198,2648.15527501057,-19.44126894802,-36.8447249894298,-93.8069509868001,1963,1963,TRUE
Germany,1,Kickers Offenbach,1968-08-17,1968,2685,Before 1990,2714.71643670215,2677.70427348917,2651.48599148723,-7.29572651082981,-33.51400851277,29.7164367021501,1968,1963,FALSE
Germany,1,Köln,1963-08-24,1963,2685,Before 1990,2780.3154982495,2759.25633687082,2789.94426846211,74.2563368708202,104.94426846211,95.3154982494998,1963,1963,TRUE
Germany,1,MSV Duisburg,1963-08-24,1963,2685,Before 1990,2749.01837389345,2735.61409823163,2728.97169432156,50.6140982316301,43.9716943215599,64.0183738934502,1963,1963,TRUE
Germany,1,Mainz 05,2004-08-08,2004,2685,2000-2009,2692.85788223857,2681.05372272683,2699.22383534749,-3.94627727316993,14.22383534749,7.8578822385698,2004,1963,FALSE
Germany,1,Nürnberg,1963-08-24,1963,2685,Before 1990,2723.28962096733,2677.66632647079,2729.91437366966,-7.33367352921005,44.9143736696601,38.2896209673299,1963,1963,TRUE
Germany,1,Preußen Münster,1963-08-24,1963,2685,Before 1990,,2626.83361492836,2603.25107812294,-58.16638507164,-81.7489218770602,,1963,1963,TRUE
Germany,1,Rot-Weiss Essen,1966-08-20,1966,2685,Before 1990,2615.46457463943,2661.73520510596,2644.39293267594,-23.2647948940398,-40.6070673240602,-69.5354253605701,1966,1963,FALSE
Germany,1,Rot-Weiß Oberhausen,1969-08-16,1969,2685,Before 1990,2652.15312988388,2667.11373415696,2646.2779067885,-17.8862658430398,-38.7220932115001,-32.84687011612,1969,1963,FALSE
Germany,1,Saarbrücken,1963-08-24,1963,2685,Before 1990,2608.77739583814,2589.17936755081,2621.45888750893,-95.8206324491898,-63.5411124910702,-76.2226041618601,1963,1963,TRUE
Germany,1,Schalke 04,1963-08-24,1963,2685,Before 1990,2640.08892962282,2690.83433149963,2643.43148386674,5.83433149963003,-41.5685161332599,-44.9110703771798,1963,1963,TRUE
Germany,1,Sg Wattenscheid 09,1990-08-11,1990,2685,1990-1999,2721.51895743167,2698.64749611935,2695.77552450295,13.6474961193499,10.7755245029498,36.5189574316701,1990,1963,FALSE
Germany,1,St. Pauli,1977-08-06,1977,2685,Before 1990,2703.77432404145,2648.80943202604,2667.40407267398,-36.1905679739598,-17.59592732602,18.7743240414502,1977,1963,FALSE
Germany,1,Stuttgarter Kickers,1988-07-23,1988,2685,Before 1990,,2639.26549641774,2677.27179685671,-45.73450358226,-7.7282031432901,,1988,1963,FALSE
Germany,1,Tasmania 1900 Berlin,1965-08-14,1965,2685,Before 1990,,2562.98997198879,,-122.01002801121,,,1965,1963,FALSE
Germany,1,Tebe Berlin,1974-08-24,1974,2685,Before 1990,,2603.13597847277,2595.34962027547,-81.8640215272299,-89.65037972453,,1974,1963,FALSE
Germany,1,Ulm,1999-08-15,1999,2685,1990-1999,,2701.20439861764,2596.58028340085,16.20439861764,-88.41971659915,,1999,1963,FALSE
Germany,1,Unterhaching,1999-08-14,1999,2685,1990-1999,,2696.2380149679,2719.08645864912,11.2380149679002,34.0864586491198,,1999,1963,FALSE
Germany,1,VfB Stuttgart,1963-08-24,1963,2685,Before 1990,2678.66686778739,2731.0583709998,2675.00721567866,46.0583709998,-9.99278432133997,-6.33313221261005,1963,1963,TRUE
Germany,1,Vfb Leipzig,1993-08-07,1993,2685,1990-1999,,2661.94966558045,,-23.0503344195499,,,1993,1963,FALSE
Germany,1,Waldhof Mannheim,1983-08-13,1983,2685,Before 1990,2742.61024207784,2702.45170395128,2721.45490642943,17.4517039512798,36.4549064294301,57.6102420778402,1983,1963,FALSE
Germany,1,Werder Bremen,1963-08-24,1963,2685,Before 1990,2761.29720750103,2692.29842458828,2721.83585242947,7.29842458827989,36.8358524294699,76.2972075010298,1963,1963,TRUE
Germany,1,Wolfsburg,1997-08-02,1997,2685,1990-1999,2791.92879977569,2712.94051233609,2734.72382144165,27.9405123360898,49.7238214416502,106.92879977569,1997,1963,FALSE
Germany,1,Wuppertaler SV,1972-09-16,1972,2685,Before 1990,2557.40965676337,2743.43188255277,2727.02131883708,58.4318825527698,42.0213188370799,-127.59034323663,1972,1963,FALSE
Germany,2,Aalen,2012-08-05,2012,2491,2010-2019,2548.13106699177,2537.90024637391,2557.45336000114,46.9002463739098,66.45336000114,57.1310669917698,2012,2012,TRUE
Germany,2,Elversberg,2023-08-05,2023,2491,2020-present,,2534.56921917298,2596.5312285219,43.56921917298,105.5312285219,,2023,2012,FALSE
Germany,2,Erzgebirge Aue,2012-08-03,2012,2491,2010-2019,2538.05808691097,2516.29543705828,2512.07941854879,25.2954370582802,21.0794185487898,47.0580869109699,2012,2012,TRUE
Germany,2,FSV Frankfurt,2012-08-05,2012,2491,2010-2019,2536.80112319938,2513.04576429706,2567.95421633285,22.04576429706,76.9542163328501,45.8011231993801,2012,2012,TRUE
Germany,2,Heidenheim,2014-08-03,2014,2491,2010-2019,2556.6907179709,2538.07055218919,2565.91439690711,47.07055218919,74.9143969071101,65.6907179709001,2014,2012,FALSE
Germany,2,Holstein Kiel,2017-08-04,2017,2491,2010-2019,2569.67658821959,2572.21853878873,2644.81363543865,81.2185387887298,153.81363543865,78.67658821959,2017,2012,FALSE
Germany,2,Ingolstadt,2012-08-03,2012,2491,2010-2019,2648.62544893185,2543.66807853312,2538.44141013171,52.66807853312,47.4414101317102,157.62544893185,2012,2012,TRUE
Germany,2,Jahn Regensburg,2012-08-04,2012,2491,2010-2019,2568.3402224551,2454.5807655327,2469.64928214475,-36.4192344673002,-21.35071785525,77.3402224551001,2012,2012,TRUE
Germany,2,Magdeburg,2018-08-05,2018,2491,2010-2019,2545.14005226114,2486.86076247282,2474.65680625978,-4.13923752717983,-16.3431937402202,54.1400522611402,2018,2012,FALSE
Germany,2,Osnabrück,2019-08-02,2019,2491,2010-2019,2480.81616875778,2528.49120746683,2535.93341998175,37.49120746683,44.9334199817499,-10.1838312422201,2019,2012,FALSE
Germany,2,Paderborn,2012-08-03,2012,2491,2010-2019,2662.11006181787,2504.09393285159,2571.68642201369,13.0939328515901,80.6864220136899,171.11006181787,2012,2012,TRUE
Germany,2,RB Leipzig,2014-08-02,2014,2491,2010-2019,2824.09255613141,2540.70499482572,2640.64211311786,49.70499482572,149.64211311786,333.09255613141,2014,2012,FALSE
Germany,2,Sandhausen,2012-08-05,2012,2491,2010-2019,2560.25058300097,2466.75479099194,2513.89304094822,-24.2452090080601,22.89304094822,69.25058300097,2012,2012,TRUE
